Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 3, 2018 (Saturday)",2:00 PM,Neutral,St. Olaf College,"Rochester, Minn.",,,"L,0-6",Box Score
"March 3, 2018 (Saturday)",4:00 PM,Neutral,Luther College,"Rochester, Minn.",,,"L,0-8(6 Innings)",Box Score
"March 4, 2018 (Sunday)",12:00 PM,Neutral,UW-River Falls,"Rochester, Minn.",,,"W,3-2",Box Score
"March 4, 2018 (Sunday)",6:00 PM,Neutral,St. Scholastica,"Rochester, Minn.",,,"W,9-1(5 Innings)",Box Score
"March 9, 2018 (Friday)",10:00 AM,Neutral,Rockford University,"Tucson, Ariz.",,,"W,18-4(5 Innings)",Box Score
"March 9, 2018 (Friday)",12:00 PM,Neutral,Trine,"Tucson, Ariz.",,,"L,0-8(5 Innings)",Box Score
"March 10, 2018 (Saturday)",10:00 AM,Neutral,Rochester Institute,"Tucson, Ariz.",,,"W,16-2(5 Innings)",Box Score
"March 10, 2018 (Saturday)",12:00 PM,Neutral,SUNY-Oneonta,"Tucson, Ariz.",,,"L,3-7",Box Score
"March 11, 2018 (Sunday)",11:00 AM,Neutral,Chapman University,"Tucson, Ariz.",,,"L,4-5",Box Score
"March 11, 2018 (Sunday)",1:00 PM,Neutral,College of Staten Island,"Tucson, Ariz.",,,"W,7-3",Box Score
"March 13, 2018 (Tuesday)",1:00 PM,Neutral,Dickinson,"Tucson, Ariz.",,,"W,9-2",Box Score
"March 13, 2018 (Tuesday)",3:30 PM,Neutral,UW-LaCrosse,"Tucson, Ariz.",,,"W,8-2",Box Score
"March 14, 2018 (Wednesday)",3:30 PM,Neutral,Macalester College,"Tucson, Ariz.",,,"W,5-1",Box Score
"March 14, 2018 (Wednesday)",5:30 PM,Neutral,Augsburg,"Tucson, Ariz.",,,"W,11-0(5 Innings)",Box Score
"March 21, 2018 (Wednesday)",4:00 PM,Home,Loras College,Mount Vernon,,,"W,6-5",Box Score
"March 21, 2018 (Wednesday)",4:00 PM,Home,Loras College,Mount Vernon,,,"L,3-4",Box Score
"March 28, 2018 (Wednesday)",2:00 PM,Away,Coe College,Cedar Rapids,,,"L,0-4",Box Score
"March 28, 2018 (Wednesday)",2:00 PM,Away,Coe College,Cedar Rapids,,,"L,6-7",Box Score
"April 5, 2018 (Thursday)",4:00 PM,Home,Dubuque,Mount Vernon,,,"W,7-5",Box Score
"April 5, 2018 (Thursday)",4:00 PM,Home,Dubuque,Mount Vernon,,,"W,8-6",Box Score
"April 7, 2018 (Saturday)",1:00 PM,Away,Monmouth,"Monmouth, Ill.",,,Postponed,
"April 7, 2018 (Saturday)",1:00 PM,Away,Monmouth,"Monmouth, Ill.",,,Postponed,
"April 8, 2018 (Sunday)",12:00 PM,Home,Illinois College,Mount Vernon,,,Postponed,
"April 8, 2018 (Sunday)",12:00 PM,Home,Illinois College,Mount Vernon,,,Postponed,
"April 10, 2018 (Tuesday)",4:00 PM,Home,UW-Platteville,Mount Vernon,,,"L,0-2",Box Score
"April 10, 2018 (Tuesday)",4:00 PM,Home,UW-Platteville,Mount Vernon,,,"L,1-3",Box Score
"April 12, 2018 (Thursday)",3:00 PM,Home,Knox College,Mount Vernon,,,"W,12-8",Box Score
"April 12, 2018 (Thursday)",3:00 PM,Home,Knox College,Mount Vernon,,,"W,8-0(5 Innings)",Box Score
"April 14, 2018 (Saturday)",1:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,Postponed,
"April 14, 2018 (Saturday)",1:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,Postponed,
"April 15, 2018 (Sunday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,Postponed,
"April 15, 2018 (Sunday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,Postponed,
"April 17, 2018 (Tuesday)",3:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,4-3",Box Score
"April 17, 2018 (Tuesday)",3:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,1-2",Box Score
"April 19, 2018 (Thursday)",4:00 PM,Home,Illinois College,Mount Vernon,,,"L,0-9",Box Score
"April 19, 2018 (Thursday)",4:00 PM,Home,Illinois College,Mount Vernon,,,"W,5-1",Box Score
"April 21, 2018 (Saturday)",1:00 PM,Home,Ripon College,Mount Vernon,,,"L,0-1",Box Score
"April 21, 2018 (Saturday)",1:00 PM,Home,Ripon College,Mount Vernon,,,"W,6-0",Box Score
"April 22, 2018 (Sunday)",12:00 PM,Home,St. Norbert,Mount Vernon,,,"L,0-5",Box Score
"April 22, 2018 (Sunday)",12:00 PM,Home,St. Norbert,Mount Vernon,,,"L,3-6",Box Score
"April 24, 2018 (Tuesday)",6:30 PM,Home,Grinnell,Mount Vernon,,,"W,7-4",Box Score
"April 24, 2018 (Tuesday)",6:30 PM,Home,Grinnell,Mount Vernon,,,"W,11-7",Box Score
"April 26, 2018 (Thursday)",3:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,2-3",Box Score
"April 26, 2018 (Thursday)",3:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,0-7",Box Score
"April 28, 2018 (Saturday)",3:00 PM,Neutral,Lawrence,"Janesville, Wis.",,,"W,4-0",Box Score
"April 28, 2018 (Saturday)",3:00 PM,Neutral,Lawrence,"Janesville, Wis.",,,"L,3-5(8 Innings)",Box Score
"April 29, 2018 (Sunday)",12:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,5-1",Box Score
"April 29, 2018 (Sunday)",12:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,20-5(5 Innings)",Box Score
"May 4, 2018 (Friday)",12:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"W,3-0",Box Score
"May 4, 2018 (Friday)",4:00 PM,Neutral,Illinois College,"Lake Forest, Ill.",,,"L,1-11(5 Innings)",Box Score
"May 5, 2018 (Saturday)",10:00 AM,Neutral,Grinnell,"Lake Forest, Ill.",,,"W,4-0",Box Score
"May 5, 2018 (Saturday)",12:00 PM,Neutral,Illinois College,"Lake Forest, Ill.",,,"W,10-0(5 Innings)",Box Score
"May 5, 2018 (Saturday)",2:00 PM,Neutral,Illinois College,"Lake Forest, Ill.",,,"W,4-0",Box Score
"May 11, 2018 (Friday)",4:15 PM,Neutral,College of Saint Benedict,Decorah,,,"W,2-1",Box Score
"May 12, 2018 (Saturday)",10:00 AM,Away,Luther College,Decorah,,,"L,0-6",Box Score
"May 12, 2018 (Saturday)",3:00 PM,Neutral,College of Saint Benedict,Decorah,,,"L,1-6",Box Score
