Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 11, 2021 (Sunday)",2:00 pm,Home,Illinois College,"Galesburg, IL/Jorge Prats Field",,,"W,6-0",Box ScoreRecap
"May 1, 2021 (Saturday)",1:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-3",Box ScoreRecap
