Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",6:30 PM,Away,UW-Platteville,"Platteville, Wis.",,,"L,0-5",Box Score
"September 4, 2015 (Friday)",7:00 PM,Away,Saint Mary's,"Winona, Minn.",,,"L,0-7",Box Score
"September 9, 2015 (Wednesday)",5:00 PM,Home,Edgewood College,Mount Vernon,,,"L,1-4",Box Score
"September 13, 2015 (Sunday)",2:00 PM,Home,Northland,Mount Vernon,,,"W,4-0",Box Score
"September 15, 2015 (Tuesday)",5:00 PM,Home,Grinnell,Mount Vernon,,,"L,0-2",Box Score
"September 19, 2015 (Saturday)",2:30 PM,Home,Monmouth,Mount Vernon,,,"L,1-2",Box Score
"September 20, 2015 (Sunday)",3:00 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"W,2-0",Box Score
"September 24, 2015 (Thursday)",7:00 PM,Away,Buena Vista,Storm Lake,,,"L,0-2",Box Score
"September 26, 2015 (Saturday)",1:30 PM,Home,Illinois College,Mount Vernon,,,"L,0-2",Box Score
"October 3, 2015 (Saturday)",1:30 PM,Home,Carroll,Mount Vernon,,,"L,0-3",Box Score
"October 4, 2015 (Sunday)",1:30 PM,Home,Lake Forest,Mount Vernon,,,"L,0-4",Box Score
"October 7, 2015 (Wednesday)",7:00 PM,Away,Coe College,Cedar Rapids,,,"L,1-2",Box Score
"October 10, 2015 (Saturday)",1:30 PM,Away,Ripon College,"Ripon, Wis.",,,"L,0-4",Box Score
"October 17, 2015 (Saturday)",1:30 PM,Away,St. Norbert,"De Pere, Wis.",,,"L,0-5",Box Score
"October 18, 2015 (Sunday)",1:30 PM,Away,Lawrence,"Appleton, Wis.",,,"W,1-0",Box Score
"October 21, 2015 (Wednesday)",4:00 PM,Home,Coe College,Mount Vernon,,,"L,0-1",Box Score
"October 24, 2015 (Saturday)",2:30 PM,Home,Beloit,Mount Vernon,,,"L,1-2",Box Score
"October 31, 2015 (Saturday)",1:30 PM,Away,Knox College,"Galesburg, Ill.",,,"L,0-7",Box Score
