Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 20, 1987 (Friday)",,Neutral,Bethel,"De Pere, WI",,,"L,39-65",
"November 21, 1987 (Saturday)",,Neutral,St. Olaf,"De Pere, WI",,,"L,47-65",
"November 24, 1987 (Tuesday)",,Away,Dubuque,"Dubuque, IA",,,"L,40-77",
"November 28, 1987 (Saturday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,34-81",
"December 1, 1987 (Tuesday)",,Away,Upper Iowa,"Fayette, IA",,,"W,67-52",
"December 4, 1987 (Friday)",,Home,Buena Vista,"Grinnell, IA",,,"L,53-67",
"December 9, 1987 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,58-76",
"December 11, 1987 (Friday)",,Away,Wartburg,"Waverly, IA",,,"L,44-67",
"January 9, 1988 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,46-51",
"January 15, 1988 (Friday)",,Home,Midland University,"Grinnell, IA",,,"L,53-71",
"January 20, 1988 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,44-63",
"January 23, 1988 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,35-55",
"January 26, 1988 (Tuesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,60-48",
"January 29, 1988 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,48-58",
"January 30, 1988 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,51-73",
"February 3, 1988 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,57-63",
"February 5, 1988 (Friday)",,Home,UW-Oshkosh,"Grinnell, IA",,,"L,33-71",
"February 6, 1988 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,84-77",
"February 13, 1988 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,63-56",
"February 16, 1988 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"L,66-83",
"February 19, 1988 (Friday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,51-83",
"February 23, 1988 (Tuesday)",,Home,Clarke,"Grinnell, IA",,,"W,60-36",
