Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 24, 2024 (Saturday)",11 a.m.,Neutral,Carroll University,"St. Louis, MO",,,Fontbonne Tournament,"L,8-10",Box ScoreRecap
"February 24, 2024 (Saturday)",1 p.m.,Neutral,University of the Ozarks,"St. Louis, MO",,,Fontbonne Tournament,"W,6-5(11 innings)",Box ScoreRecap
"February 25, 2024 (Sunday)",11 a.m.,Neutral,Belhaven University (Miss.),"St. Louis, MO",,,Fontbonne Tournament,"L,4-7",Box ScoreRecap
"February 25, 2024 (Sunday)",1 p.m.,Away,Fontbonne University,"St. Louis, MO",,,Fontbonne Tournament,"L,1-3",Box ScoreRecap
"March 2, 2024 (Saturday)",Noon,Neutral,St. Olaf College,"Rochester, MN",,,,"L,0-2",Box ScoreRecap
"March 2, 2024 (Saturday)",2:30 p.m.,Neutral,Luther College,"Rochester, MN",,,,"L,1-2(8 innings)",Box ScoreRecap
"March 9, 2024 (Saturday)",10 a.m.,Away,Millikin University,"Decatur, IL",,,Millikin University Tournament,"W,4-3(8 innings)",Box ScoreRecap
"March 9, 2024 (Saturday)",3 p.m.,Neutral,DePauw University,"Decatur, IL",,,Millikin University Tournament,"W,11-9(8 innings)",Box ScoreRecap
"March 10, 2024 (Sunday)",10 a.m.,Neutral,University of Wisconsin-Stevens Point,"Decatur, IL",,,Millikin University Tournament,"L,1-6",Box ScoreRecap
"March 10, 2024 (Sunday)",12:30 p.m.,Away,Millikin University,"Decatur, IL",,,Millikin University Tournament,"L,9-10",Box ScoreRecap
"March 17, 2024 (Sunday)",4:15 p.m.,Neutral,University of Wisconsin-Eau Claire,"Clermont, FL (Legends Way #3)",,,The Spring Games,"L,5-6",Box ScoreRecap
"March 17, 2024 (Sunday)",6:30 p.m.,Neutral,Bates College,"Clermont, FL (Legends Way #3)",,,The Spring Games,"W,7-0",Box ScoreRecap
"March 18, 2024 (Monday)",11:15 a.m,Neutral,Middlebury College,"Clermont, FL (Hancock Park #2)",,,The Spring Games,"W,12-3(5 innings)",Box ScoreRecap
"March 18, 2024 (Monday)",1:30 p.m.,Neutral,The College of Wooster,"Clermont, FL (Hancock Park #2)",,,The Spring Games,"W,11-1(6 innings)",Box ScoreRecap
"March 19, 2024 (Tuesday)",9:15 a.m.,Neutral,Nazareth University,"Clermont, FL (Legends Way #3)",,,The Spring Games,"W,8-0(5 innings)",Box ScoreRecap
"March 19, 2024 (Tuesday)",1:45 p.m.,Neutral,Washington and Jefferson College,"Clermont, FL (Legends Way #4)",,,The Spring Games,"W,11-1(6 innings)",Box ScoreRecap
"March 21, 2024 (Thursday)",9:15 a.m.,Neutral,Clarkson University,"Clermont, FL (Hancock Park #4)",,,The Spring Games,"W,15-0(5 innings)",Box ScoreRecap
"March 21, 2024 (Thursday)",1:30 p.m.,Neutral,Millikin University,"Clermont, FL (Hancock Park #2)",,,The Spring Games,"W,6-5",Box ScoreRecap
"March 30, 2024 (Saturday)",1 p.m.,Home,Simpson College,"Grinnell, IA/Softball Complex",,,,"L,5-6",Box ScoreRecap
"March 30, 2024 (Saturday)",3 p.m.,Home,Simpson College,"Grinnell, IA/Softball Complex",,,,"L,1-6",Box ScoreRecap
"April 6, 2024 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,5-14(5 innings)",Box ScoreRecap
"April 6, 2024 (Saturday)",3 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,8-9",Box ScoreRecap
"April 7, 2024 (Sunday)",3 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,7-1",Box Score
"April 7, 2024 (Sunday)",5 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,9-2",Box Score
"April 13, 2024 (Saturday)",3 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,3-1",Box ScoreRecap
"April 13, 2024 (Saturday)",5 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,2-7",Box ScoreRecap
"April 17, 2024 (Wednesday)",3 p.m.,Home,Knox College,"Grinnell, IA/Softball Complex",,,,"W,18-0(5 innings)",Box ScoreRecap
"April 17, 2024 (Wednesday)",5 p.m.,Home,Knox College,"Grinnell, IA/Softball Complex",,,,"W,14-0(5 innings)",Box ScoreRecap
"April 20, 2024 (Saturday)",1 p.m.,Home,Ripon College,"Grinnell, IA/Softball Complex",,,,"W,10-0(5 innings)",Box ScoreRecap
"April 20, 2024 (Saturday)",3 p.m.,Home,Ripon College,"Grinnell, IA/Softball Complex",,,,"W,21-1(5 innings)",Box ScoreRecap
"April 22, 2024 (Monday)",3 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,10-0",Box ScoreRecap
"April 22, 2024 (Monday)",5 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,18-0(5 innings)",Box ScoreRecap
"April 27, 2024 (Saturday)",Noon,Away,Cornell College,"Mount Vernon, IA",,,,"W,13-1(5 innings)",Box ScoreRecap
"April 27, 2024 (Saturday)",2 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,11-3(6 innings)",Box ScoreRecap
"May 3, 2024 (Friday)",3 p.m.,Home,Lawrence University,"Grinnell, IA/Softball Complex",,,,"W,6-0",Box ScoreRecap
"May 3, 2024 (Friday)",5 p.m.,Home,Lawrence University,"Grinnell, IA/Softball Complex",,,,"W,8-6",Box ScoreRecap
"May 4, 2024 (Saturday)",2 p.m.,Home,Illinois College,"Grinnell, IA/Softball Complex",,,,"L,5-7",Box ScoreRecap
"May 4, 2024 (Saturday)",4 p.m.,Home,Illinois College,"Grinnell, IA/Softball Complex",,,,"W,9-0(5 innings)",Box ScoreRecap
"May 10, 2024 (Friday)",10 a.m.,Neutral,Illinois College (First Round),"Lake Forest, IL",,,2024 Midwest Conference Softball Tournament,"W,13-0(5 innings)",Box ScoreRecap
"May 10, 2024 (Friday)",4 p.m.,Away,Lake Forest College (Second Round),"Lake Forest, IL",,,2024 Midwest Conference Softball Tournament,"W,10-3",Box ScoreRecap
"May 11, 2024 (Saturday)",Noon,Away,Lake Forest College (Championship Game),"Lake Forest, IL",,,2024 Midwest Conference Softball Tournament,"W,11-7",Box ScoreRecap
"May 16, 2024 (Thursday)",2:30 p.m.,Neutral,Belhaven University (First Round),"St. Louis, MO",,,2024 NCAA Division III Softball Tournament,"L,2-4",Box ScoreRecap
"May 17, 2024 (Friday)",1:30 p.m.,Away,Washington University in St. Louis (Elimination Game),"St. Louis, MO",,,2024 NCAA Division III Softball Tournament,"L,1-4",Box ScoreRecap
