Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2021 (Wednesday)",7 p.m.,Home,Loras College,"De Pere, Wis./Donald J. Schneider Stadium",,,,"T,4-4(2 OT)",Box ScoreRecapBox Score (PDF)Gallery
"September 3, 2021 (Friday)",7:30 p.m.,Home,College of St. Scholastica,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,4-1",Box ScoreRecapBox Score (PDF)
"September 5, 2021 (Sunday)",1 p.m.,Away,Carthage College,"Kenosha, Wis.",,,,"L,4-0",Box ScoreRecapBox Score (PDF)
"September 10, 2021 (Friday)",5:30 p.m.,Away,Luther College,"Decorah, Iowa",,,,"L,2-1(OT)",Box ScoreRecapBox Score (PDF)
"September 12, 2021 (Sunday)",3 p.m.,Away,Gustavus Adolphus College,"St. Peter, Minn.",,,,"L,3-0",Box ScoreRecapBox Score (PDF)
"September 15, 2021 (Wednesday)",7 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,6-0",Box ScoreRecapBox Score (PDF)
"September 18, 2021 (Saturday)",7 p.m.,Away,Aurora Univ.,"Aurora, Ill.",,,,"W,1-0",Box ScoreRecapBox Score (PDF)
"September 22, 2021 (Wednesday)",7 p.m.,Away,Marian Univ.,"Fond du Lac, Wis.",,,,"W,3-1",Box ScoreRecapBox Score (PDF)
"September 25, 2021 (Saturday)",2:30 p.m.,Home,Concordia Univ. Chicago,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,3-1",Box ScoreRecapBox Score (PDF)
"September 26, 2021 (Sunday)",1 p.m.,Home,UW-Whitewater,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,2-1",Box ScoreRecapBox Score (PDF)
"September 29, 2021 (Wednesday)",4 p.m.,Away,Concordia Univ. Wisconsin,"Mequon, Wis.",,,,"W,3-2",Box ScoreRecapBox Score (PDF)
"October 6, 2021 (Wednesday)",7 p.m.,Home,Edgewood College,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,4-1",Box ScoreRecapBox Score (PDF)
"October 9, 2021 (Saturday)",4:30 p.m.,Home,Illinois Institute of Technology,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,2-1",Box ScoreRecapBox Score (PDF)
"October 14, 2021 (Thursday)",3 p.m.,Neutral,Wisconsin Lutheran College,"Milwaukee, Wis. / Viets Field",,,,"W,2-0",Box ScoreRecapBox Score (PDF)
"October 16, 2021 (Saturday)",2 p.m.,Away,Rockford University,"Loves Park, Ill.",,,,"W,1-0",Box ScoreRecapBox Score (PDF)
"October 18, 2021 (Monday)",2 p.m.,Away,Dominican Univ.,"River Forest, Ill.",,,,"L,2-0",Box ScoreRecapBox Score (PDF)
"October 20, 2021 (Wednesday)",7 p.m.,Home,Milwaukee School of Engineering,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,1-0",Box ScoreRecapBox Score (PDF)
"October 24, 2021 (Sunday)",1:30 p.m.,Home,Benedictine Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,1-0",Box ScoreRecapBox Score (PDF)
"November 2, 2021 (Tuesday)",4 p.m.,Home,Milwaukee School of Engineering,"De Pere, Wis./Donald J. Schneider Stadium",,,Northern Athletics Collegiate Conference Tournament,"W,1-0",Box ScoreRecapBox Score (PDF)
"November 6, 2021 (Saturday)",2 p.m.,Home,Dominican Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,Northern Athletics Collegiate Conference Tournament,"T,1-1(2 OT) (2-4 PK)",Box ScoreRecapBox Score (PDF)
