Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 4, 1989 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,0-16",
"April 4, 1989 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,0-10",
"April 11, 1989 (Tuesday)",,Home,CORNELL,"Grinnell, IA",,,"L,9-15",
"April 11, 1989 (Tuesday)",,Home,CORNELL,"Grinnell, IA",,,"W,13-7",
"April 15, 1989 (Saturday)",,Home,KNOX,"Grinnell, IA",,,"L,3-18",
"April 15, 1989 (Saturday)",,Home,KNOX,"Grinnell, IA",,,"L,7-9",
"April 18, 1989 (Tuesday)",,Home,COE,"Grinnell, IA",,,"W,8-6",
"April 25, 1989 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,1-0",
"April 28, 1989 (Friday)",,Home,ILLINOIS COLLEGE,"Grinnell, IA",,,"L,4-8",
"April 28, 1989 (Friday)",,Home,KNOX,"Grinnell, IA",,,"W,5-4",
"April 28, 1989 (Friday)",,Home,MONMOUTH,"Grinnell, IA",,,"L,6-11",
"May 1, 1989 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-5",
"May 2, 1989 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,3-4",
"May 6, 1989 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,2-3",
"May 6, 1989 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,2-4",
"May 9, 1989 (Tuesday)",,Home,MONMOUTH,"Grinnell, IA",,,"L,2-11",
"May 9, 1989 (Tuesday)",,Home,MONMOUTH,"Grinnell, IA",,,"L,0-16",
