Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 2, 1993 (Tuesday)",,Home,Northern Iowa,"Grinnell, IA",,,"L,0-9",
"March 9, 1993 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,7-2",
"March 16, 1993 (Tuesday)",,Home,Wartburg,"Grinnell, IA",,,"W,8-1",
"March 18, 1993 (Thursday)",,Home,Central,"Grinnell, IA",,,"L,1-8",
"March 22, 1993 (Monday)",,Home,Loras,"Grinnell, IA",,,"W,7-2",
"March 25, 1993 (Thursday)",,Neutral,UW-Whitewater,"Orlando, FL",,,"W,4-3",
"March 25, 1993 (Thursday)",,Neutral,Northeastern Illinois University,"Orlando, FL",,,"W,5-2",
"March 27, 1993 (Saturday)",,Neutral,Sinclair Community College,"Orlando, FL",,,"L,4-5",
"March 27, 1993 (Saturday)",,Neutral,Central Connecticut State University,"Orlando, FL",,,"L,4-5",
"April 7, 1993 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"W,9-0",
"April 9, 1993 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,0-9",
"April 10, 1993 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,2-7",
"April 13, 1993 (Tuesday)",,Home,Grand View,"Grinnell, IA",,,"W,9-0",
"April 14, 1993 (Wednesday)",,Away,Luther,"Decorah, IA",,,"L,1-8",
"April 16, 1993 (Friday)",,Away,Central Tournament,"Pella, IA",,,3rd/8 Teams,
"April 23, 1993 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,2-7",
"April 24, 1993 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,0-9",
"April 26, 1993 (Monday)",,Away,Cornell,"Mount Vernon, IA",,,"W,8-1",
"May 1, 1993 (Saturday)",,Neutral,Lawrence,"Madison, WI",,,"L,3-6",
"May 1, 1993 (Saturday)",,Neutral,Cornell,"Madison, WI",,,"W,7-2",
"May 1, 1993 (Saturday)",,Neutral,Beloit,"Madison, WI",,,"W,7-2",
