Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2016 (Saturday)",5 p.m.,Away,Wisconsin Lutheran College,,,,,"W,4-1",
"September 4, 2016 (Sunday)",Noon,Home,Dominican Univ.,,,,,"L,1-0",
"September 11, 2016 (Sunday)",3:30 p.m.,Away,Concordia Univ. Wisconsin,,,,,"W,1-0",
"September 15, 2016 (Thursday)",7 p.m.,Home,UW-Oshkosh,,,,,"W,1-0",
"September 18, 2016 (Sunday)",3:30 p.m.,Away,Lake Forest College,,,,,"W,2-1OT",
"September 24, 2016 (Saturday)",3:30 p.m.,Home,Illinois College,,,,,"W,3-0",
"September 25, 2016 (Sunday)",3:30 p.m.,Home,Monmouth College,,,,,"L,1-0",
"October 1, 2016 (Saturday)",3:30 p.m.,Home,Ripon College,,,,,"T,1-12 OT",
"October 2, 2016 (Sunday)",2 p.m.,Away,UW-La Crosse,,,,,"L,2-0",
"October 5, 2016 (Wednesday)",6:30 p.m.,Home,Carroll Univ.,,,,,"L,3-0",
"October 9, 2016 (Sunday)",1 p.m.,Home,UW-Stevens Point,,,,,"W,3-22 OT",
"October 12, 2016 (Wednesday)",6 p.m.,Home,Lawrence Univ.,,,,,"W,5-0",
"October 15, 2016 (Saturday)",1:30 p.m.,Away,Grinnell College,,,,,"L,2-1",
"October 16, 2016 (Sunday)",1:30 p.m.,Away,Cornell College,,,,,"W,6-0",
"October 22, 2016 (Saturday)",3:30 p.m.,Home,Beloit College,,,,,"W,4-0",
"October 23, 2016 (Sunday)",1 p.m.,Away,Edgewood College,,,,,"L,1-0",
"October 29, 2016 (Saturday)",1:30 p.m.,Away,Knox College,,,,,"L,2-0",
"November 4, 2016 (Friday)",2 p.m.,Away,Knox College,,,,"24 Midwest Conference Tournament Jorge Prats Field - Galesburg, Ill.","L,2-1",
