Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schaefer, Emma",SO-2,4:58.34,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,"Daney, Micaela",SO-2,5:01.80,2019 Dick Young Invite,"Apr 20, 2019"
