Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",4:30 pm,Home,Ohio Northern University,"Lake Forest, IL",,,,"T,2-2(2OT)",Box ScoreRecap
"September 7, 2019 (Saturday)",3 pm,Home,Illinois Wesleyan University,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"September 8, 2019 (Sunday)",4 pm,Away,Concordia University Chicago,"River Forest, IL",,,,"W,3-0",Box ScoreRecap
"September 13, 2019 (Friday)",7 pm,Away,California Lutheran University,"Thousand Oaks, CA",,,,"L,1-2",Box ScoreRecap
"September 15, 2019 (Sunday)",11 am,Away,Occidental College,"Los Angeles, CA",,,,"L,0-1(OT)",Box ScoreRecap
"September 18, 2019 (Wednesday)",7:30 pm,Away,Aurora University,"Aurora, IL",,,,"L,1-2",Box ScoreRecap
"September 21, 2019 (Saturday)",2 pm,Home,North Central College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"September 24, 2019 (Tuesday)",4 pm,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,0-1(2OT)",Box ScoreRecap
"September 28, 2019 (Saturday)",1:30 pm,Home,Grinnell College,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"September 29, 2019 (Sunday)",1:30 pm,Home,Cornell College,"Lake Forest, IL",,,Parents Day,"W,3-0",Box ScoreRecap
"October 2, 2019 (Wednesday)",7:30 pm,Away,Carthage College,"Kenosha, WI",,,,"L,2-3(2OT)",Box ScoreRecap
"October 9, 2019 (Wednesday)",4 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"October 12, 2019 (Saturday)",3:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"October 19, 2019 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,2-1",Box ScoreRecap
"October 20, 2019 (Sunday)",1:30 pm,Away,Knox College,"Galesburg, IL",,,,"L,0-2",Box ScoreRecap
"October 26, 2019 (Saturday)",1:30 pm,Home,Illinois College,"Lake Forest, IL",,,Senior Day,"W,3-0",Box ScoreRecap
"October 27, 2019 (Sunday)",2:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,5-2",Box ScoreRecap
"November 2, 2019 (Saturday)",2:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,6-1",Box ScoreRecap
"November 8, 2019 (Friday)",2 pm,Neutral,St. Norbert College,"Galesburg, Ill.",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
