Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2017 (Sunday)",3:00 PM,Home,Blackburn College,Mount Vernon,,,"W,3-2(2OT)",Box Score
"September 6, 2017 (Wednesday)",5:00 PM,Away,Central,Pella,,,"L,0-3",Box Score
"September 9, 2017 (Saturday)",12:00 PM,Home,Rockford University,Mount Vernon,,,"W,3-2",Box Score
"September 13, 2017 (Wednesday)",4:30 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"L,1-3",Box Score
"September 17, 2017 (Sunday)",3:30 PM,Away,Nebraska Wesleyan,"Lincoln, Neb.",,,"L,1-5",Box Score
"September 20, 2017 (Wednesday)",4:30 PM,Home,Coe College,Mount Vernon,,,"L,0-1",Box Score
"September 23, 2017 (Saturday)",3:30 PM,Home,Lake Forest,Mount Vernon,,,"L,2-3",Box Score
"September 24, 2017 (Sunday)",3:30 PM,Home,Ripon College,Mount Vernon,,,"W,1-0",Box Score
"September 28, 2017 (Thursday)",7:00 PM,Away,Buena Vista,Storm Lake,,,"T,1-1(2OT)",Box Score
"September 30, 2017 (Saturday)",3:30 PM,Away,Beloit,"Beloit, Wis.",,,"W,1-0",Box Score
"October 4, 2017 (Wednesday)",4:30 PM,Away,Grinnell,Grinnell,,,"L,0-1",Box Score
"October 10, 2017 (Tuesday)",4:15 PM,Home,Monmouth,Mount Vernon,,,"W,2-0",Box Score
"October 14, 2017 (Saturday)",3:30 PM,Away,Lawrence,"Appleton, Wis.",,,"W,3-0",Box Score
"October 15, 2017 (Sunday)",3:30 PM,Away,St. Norbert,"De Pere, Wis.",,,"L,0-1",Box Score
"October 19, 2017 (Thursday)",4:30 PM,Home,Edgewood College,Mount Vernon,,,"W,3-1",Box Score
"October 21, 2017 (Saturday)",3:30 PM,Away,Knox College,"Galesburg, Ill.",,,"L,0-2",Box Score
"October 26, 2017 (Thursday)",7:00 PM,Away,Coe College,Cedar Rapids,,,"W,3-1",Box Score
"October 28, 2017 (Saturday)",3:30 PM,Home,Illinois College,Mount Vernon,,,"L,3-4",Box Score
