Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 4, 1903 (Saturday)",,Neutral,Chicago White Sox,,,,"L,2-19",
"April 25, 1903 (Saturday)",,Neutral,Marshalltown,,,,"W,10-6",
"April 28, 1903 (Tuesday)",,Neutral,Cornell,,,,"W,4-3",
"May 2, 1903 (Saturday)",,Neutral,Iowa,,,,"W,2-1",
"May 4, 1903 (Monday)",,Neutral,Drake,,,,"L,3-6",
"May 5, 1903 (Tuesday)",,Neutral,Simpson,,,,"W,11-7",
"May 10, 1903 (Sunday)",,Neutral,Iowa Wesleyan,,,,"W,9-7",
"May 12, 1903 (Tuesday)",,Neutral,Iowa State,,,,"L,3-8",
"May 13, 1903 (Wednesday)",,Neutral,Coe,,,,"W,3-0",
"May 14, 1903 (Thursday)",,Neutral,Cornell,,,,"W,2-0",
"May 21, 1903 (Thursday)",,Neutral,Iowa,,,,"W,9-7",
