Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 3, 1992 (Tuesday)",,Away,Northern Iowa,"Cedar Falls, IA",,,"L,1-8",
"March 10, 1992 (Tuesday)",,Away,Wartburg,"Waverly, IA",,,"L,3-6",
"April 7, 1992 (Tuesday)",,Home,Central,"Grinnell, IA",,,"W,6-3",
"April 8, 1992 (Wednesday)",,Home,Wartburg,"Grinnell, IA",,,"W,5-4",
"April 10, 1992 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,0-9",
"April 11, 1992 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,5-4",
"April 15, 1992 (Wednesday)",,Home,Luther,"Grinnell, IA",,,"L,2-7",
"April 17, 1992 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,1-8",
"April 18, 1992 (Saturday)",,Neutral,Aurora,"Galesburg, IL",,,"W,9-0",
"April 23, 1992 (Thursday)",,Home,William Penn,"Grinnell, IA",,,"W,9-0",
"April 25, 1992 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-6",
"April 25, 1992 (Saturday)",,Neutral,UW-Platteville,"Cedar Rapids, IA",,,"W,5-1",
"April 27, 1992 (Monday)",,Away,Cornell,"Mount Vernon, IA",,,"W,8-1",
"May 2, 1992 (Saturday)",,Away,Midwest Conference Tournament,"Cedar Rapids, IA",,,5th/11 Teams,
