Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2012 (Friday)",6:30 p.m.,Away,Beloit College,"Beloit, WI",,,Beloit Tournament,"W,3-0",Box ScoreRecap
"August 31, 2012 (Friday)",8:30 p.m.,Neutral,University of Dubuque,"Beloit, Wis.",,,Beloit Tournament,"L,2-3",Box ScoreRecap
"September 1, 2012 (Saturday)",12:00 p.m.,Neutral,William Penn University (Iowa),"Beloit, Wis.",,,Beloit Tournament,"L,0-3",Box ScoreRecap
"September 1, 2012 (Saturday)",2:00 p.m.,Neutral,Marian University,"Beloit, Wis.",,,Beloit Tournament,"W,3-0",Box ScoreRecap
"September 4, 2012 (Tuesday)",6:00 p.m.,Away,University of Minnesota Morris,"Morris, MN",,,,"L,0-3",Box ScoreRecap
"September 5, 2012 (Wednesday)",6:30 p.m.,Away,Crown College,"St. Bonifacius, MN",,,,"W,3-0",Box ScoreRecap
"September 7, 2012 (Friday)",5:00 p.m.,Neutral,Mills College (Calif.),"Thousand Oaks, Calif.",,,Cal Lutheran Tournament,"W,3-0",Box ScoreRecap
"September 7, 2012 (Friday)",7:00 p.m.,Neutral,University of Redlands,"Thousand Oaks, Calif.",,,Cal Lutheran Tournament,"L,0-3",Box ScoreRecap
"September 8, 2012 (Saturday)",11:30 a.m.,Neutral,Wesley College,"Thousand Oaks, Calif.",,,Cal Lutheran Tournament,"W,3-0",Box ScoreRecap
"September 8, 2012 (Saturday)",2:00 p.m.,Neutral,Pomona-Pitzer (Calif.),"Thousand Oaks, Calif.",,,Cal Lutheran Tournament,"L,1-3",Box ScoreRecap
"September 12, 2012 (Wednesday)",7:00 p.m.,Home,Saint Mary's University (Minn.),Leonard Center,,,,"L,0-3",Box ScoreRecap
"September 14, 2012 (Friday)",4:00 p.m.,Home,Presentation College,Leonard Center,,,Macalester Invitational,"W,3-1",Box ScoreRecap
"September 14, 2012 (Friday)",6:00 p.m.,Home,University of Dubuque,Leonard Center,,,Macalester Invitational,"L,1-3",Box ScoreRecap
"September 15, 2012 (Saturday)",12:00 p.m.,Home,University of Minnesota Morris,Leonard Center,,,Macalester Invitational,"L,0-3",Box ScoreRecap
"September 15, 2012 (Saturday)",2:00 p.m.,Home,Wisconsin-Superior,Leonard Center,,,Macalester Invitational,"L,1-3",Box ScoreRecap
"September 18, 2012 (Tuesday)",7:00 p.m.,Home,Martin Luther College,Leonard Center,,,,"L,1-3",Box ScoreRecap
"September 22, 2012 (Saturday)",3:00 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"L,0-3",Box ScoreRecap
"September 25, 2012 (Tuesday)",7:00 p.m.,Home,North Central (Minn.),Leonard Center,,,,"W,3-0",Box ScoreRecap
"September 28, 2012 (Friday)",7:00 p.m.,Home,St. Thomas,Leonard Center,,,,"L,0-3",Box ScoreRecap
"September 29, 2012 (Saturday)",3:00 p.m.,Home,Carleton,Leonard Center,,,,"L,1-3",Box ScoreRecap
"October 3, 2012 (Wednesday)",7:00 p.m.,Home,College of Saint Benedict,Leonard Center,,,,"L,0-3",Box ScoreRecap
"October 10, 2012 (Wednesday)",7:00 p.m.,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"L,0-3",Box ScoreRecap
"October 12, 2012 (Friday)",7:00 p.m.,Away,Augsburg,Minneapolis,,,,"L,0-3",Box ScoreRecap
"October 19, 2012 (Friday)",7:00 p.m.,Home,Hamline,Leonard Center,,,,"L,1-3",Box ScoreRecap
"October 20, 2012 (Saturday)",3:00 p.m.,Away,Bethel,Arden Hills,,,,"L,0-3",Box Score
"October 24, 2012 (Wednesday)",7:00 p.m.,Away,St. Olaf,Northfield,,,,"L,1-3",Box ScoreRecap
"October 26, 2012 (Friday)",7:00 p.m.,Away,St. Catherine University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
