Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2006 (Saturday)",1:30 pm,Home,Washington University in St. Louis,"Lake Forest, IL",,,"L,6-21",
"September 9, 2006 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,"L,27-35",
"September 16, 2006 (Saturday)",1 pm,Home,Illinois College,"Lake Forest, IL",,,"L,11-14",
"September 23, 2006 (Saturday)",1:30 pm,Away,St. Norbert College,"De Pere, WI",,,"L,7-14",
"September 30, 2006 (Saturday)",1:30 pm,Home,Beloit College,"Lake Forest, IL",,,"W,23-0",
"October 7, 2006 (Saturday)",6 pm,Away,Lawrence University,"Appleton, WI",,,"L,6-22",
"October 14, 2006 (Saturday)",1:30 pm,Home,Grinnell College,"Lake Forest, IL",,,"W,21-14",
"October 21, 2006 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,"W,12-8",
"October 28, 2006 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,"W,19-12",
"November 4, 2006 (Saturday)",1 pm,Home,Carroll Univerity,"Lake Forest, IL",,,"W,21-14",
