Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2025 (Friday)",5:30 p.m.,Home,Northland College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,St. Norbert College Chick-fil-A Invitational,,Tourney Info
"August 29, 2025 (Friday)",8 p.m.,Home,Gallaudet Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,St. Norbert College Chick-fil-A Invitational,,Tourney Info
"August 30, 2025 (Saturday)",10 a.m.,Home,Augsburg Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,St. Norbert College Chick-fil-A Invitational,,Tourney Info
"August 30, 2025 (Saturday)",3 p.m.,Home,College of St. Scholastica,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,St. Norbert College Chick-fil-A Invitational,,Tourney Info
"September 2, 2025 (Tuesday)",5 p.m.,Home,UW-Stevens Point,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"September 2, 2025 (Tuesday)",7:30 p.m.,Home,UW-Oshkosh,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"September 5, 2025 (Friday)",6 p.m.,Neutral,Loras College,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,,
"September 6, 2025 (Saturday)",10 a.m.,Neutral,Monmouth College,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,,
"September 6, 2025 (Saturday)",Noon,Neutral,Illinois College,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,,
"September 12, 2025 (Friday)",7 p.m.,Away,UW-La Crosse,"La Crosse, Wis.",,,UW-La Crosse Tournament,,
"September 13, 2025 (Saturday)",11 a.m.,Neutral,UW-Superior,"La Crosse, Wis.",,,UW-La Crosse Tournament,,
"September 13, 2025 (Saturday)",1 p.m.,Neutral,Luther College,"La Crosse, Wis.",,,UW-La Crosse Tournament,,
"September 17, 2025 (Wednesday)",6:30 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"September 25, 2025 (Thursday)",7 p.m.,Away,Marian Univ.,"Fond du Lac, Wis.",,,,,
"September 27, 2025 (Saturday)",1 p.m.,Neutral,Carroll Univ.,"Lisle, Ill.",,,,,
"September 27, 2025 (Saturday)",11 a.m.,Away,Benedictine Univ.,"Lisle, Ill.",,,,,
"October 2, 2025 (Thursday)",7 p.m.,Home,Lakeland Univ.,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"October 4, 2025 (Saturday)",Noon,Home,Concordia Univ. Chicago,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"October 10, 2025 (Friday)",TBA,Away,Maine Maritime Academy,"Castine, Maine",,,Maine Maritime Academy Tournament,,
"October 10, 2025 (Friday)",TBA,Neutral,SUNY-Delhi,"Castine, Maine",,,Maine Maritime Academy Tournament,,
"October 11, 2025 (Saturday)",TBA,Away,Maine Maritime Academy,"Castine, Maine",,,Maine Maritime Academy Tournament,,
"October 11, 2025 (Saturday)",TBA,Neutral,SUNY Cobleskill,"Castine, Maine",,,Maine Maritime Academy Tournament,,
"October 14, 2025 (Tuesday)",7 p.m.,Home,Concordia Univ. Wisconsin,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"October 16, 2025 (Thursday)",7 p.m.,Home,Alverno College,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"October 23, 2025 (Thursday)",7 p.m.,Away,Edgewood College,"Madison, Wis.",,,,,
"October 25, 2025 (Saturday)",Noon,Away,Aurora Univ.,"Aurora, Ill.",,,,,
"October 29, 2025 (Wednesday)",7 p.m.,Away,Rockford Univ.,"Rockford, Ill.",,,,,
"November 1, 2025 (Saturday)",Noon,Home,Illinois Institute of Technology,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"November 6, 2025 (Thursday)",7 p.m.,Home,Milwaukee School of Engineering,"De Pere, Wis./Mulva Family Fitness & Sports Center",,,,,
"November 8, 2025 (Saturday)",Noon,Away,Dominican Univ.,"River Forest, Ill.",,,,,
