Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2010 (Wednesday)",,Away,Central,"Pella, IA",,,"W,3-0",
"September 4, 2010 (Saturday)",,Away,Luther,"Decorah, IA",,,"L,0-2",
"September 11, 2010 (Saturday)",,Home,Wisconsin-Oshkosh,"Grinnell, IA",,,"L,2-3",
"September 14, 2010 (Tuesday)",,Away,Dubuque,"Dubuque, IA",,,"L,1-3",
"September 17, 2010 (Friday)",,Away,Simpson,"Indianola, IA",,,"L,0-3",
"September 19, 2010 (Sunday)",,Home,Wartburg,"Grinnell, IA",,,"L,0-6",
"September 23, 2010 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-1",
"September 25, 2010 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,3-1",
"September 26, 2010 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-1",
"October 2, 2010 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,0-1",
"October 3, 2010 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"L,1-3",
"October 6, 2010 (Wednesday)",,Home,Wisconsin-La Crosse,"Grinnell, IA",,,"L,0-4",
"October 10, 2010 (Sunday)",,Home,Coe,"Grinnell, IA",,,"W,1-0",
"October 16, 2010 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,5-3",
"October 17, 2010 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"W,2-1",
"October 23, 2010 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,2-3",
"October 30, 2010 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"T,1-1",
