Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",7:00 p.m.,Home,Crown College,Macalester Stadium/ Macalester Stadium,,,"W,53-6",Box ScoreRecap
"September 8, 2012 (Saturday)",1:00 p.m.,Home,Concordia University (Wis.),Macalester Stadium/ Macalester Stadium,,,"W,17-13",Box ScoreRecap
"September 15, 2012 (Saturday)",7:00 p.m.,Home,Maranatha Baptist  University,Macalester Stadium/ Macalester Stadium,,,"W,49-6",Box ScoreRecap
"September 22, 2012 (Saturday)",1:00 p.m. (Pacific),Away,Lewis & Clark College,"Portland, OR",,,"L,17-41",Box ScoreRecap
"October 6, 2012 (Saturday)",1:00 p.m.,Away,Carleton,Northfield,,,"L,20-21",Box ScoreRecap
"October 13, 2012 (Saturday)",1:00 p.m.,Home,Rhodes College,Macalester Stadium/ Macalester Stadium,,,"L,0-14",Box ScoreRecap
"October 20, 2012 (Saturday)",7:00 p.m.,Home,Trinity Bible College,Macalester Stadium/ Macalester Stadium,,,"W,59-0",Box ScoreRecap
"October 27, 2012 (Saturday)",1:00 p.m.,Away,Mayville State University,"Mayville, ND",,,"W,41-14",Box ScoreRecap
"November 3, 2012 (Saturday)",1:00 p.m.,Home,Augsburg,Macalester Stadium/ Macalester Stadium,,,"L,41-58",Box ScoreRecap
"November 10, 2012 (Saturday)",1:00 p.m.,Away,Hamline,St. Paul,,,"W,45-21",Box ScoreRecap
