Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2012 (Saturday)",1:00 pm,Home,Eureka College,"Galesburg, IL/Knosher Bowl",,,Lincoln Bowl,"L,55-62",Box ScoreRecap
"September 8, 2012 (Saturday)",1:00 pm,Away,St. Norbert College,"De Pere, WI",,,,"L,20-31",Box ScoreRecap
"September 15, 2012 (Saturday)",1:00 pm,Home,Carroll University,"Galesburg, IL/Knosher Bowl",,,,"L,6-48",Box ScoreRecap
"September 22, 2012 (Saturday)",1:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,13-34",Box ScoreRecap
"September 29, 2012 (Saturday)",1:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,17-42",Box ScoreRecap
"October 6, 2012 (Saturday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Knosher Bowl",,,,"W,35-33",Box ScoreRecap
"October 13, 2012 (Saturday)",1:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,38-42",Box ScoreRecap
"October 20, 2012 (Saturday)",1:00 pm,Home,Illinois College - Homecoming,"Galesburg, IL/Knosher Bowl",,,,"L,29-49",Box ScoreRecap
"October 27, 2012 (Saturday)",,Home,BYE,,,,,,
"November 3, 2012 (Saturday)",1:00 pm,Home,Lawrence University - Senior & Parents Day,"Galesburg, IL/Knosher Bowl",,,,"W,63-42",Box ScoreRecap
"November 10, 2012 (Saturday)",1:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,35-49",Box ScoreRecap
