Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",7 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"T,0-0",Box ScoreRecap
"September 2, 2024 (Monday)",4:30 p.m.,Home,Millikin University,"Grinnell, IA/Springer Field",,,,"L,1-2",Box ScoreRecap
"September 8, 2024 (Sunday)",3 p.m.,Home,Eureka College,"Grinnell, IA/Springer Field",,,,"W,1-0",Box ScoreRecap
"September 10, 2024 (Tuesday)",4:30 p.m.,Home,Central College,"Grinnell, IA/Springer Field",,,,"T,2-2",Box ScoreRecap
"September 14, 2024 (Saturday)",2 p.m.,Away,Carleton College,"Northfield, MN",,,,"T,1-1",Box ScoreRecap
"September 15, 2024 (Sunday)",1 p.m.,Away,Macalester College,"St. Paul, MN",,,,"L,0-4",Box ScoreRecap
"September 21, 2024 (Saturday)",11 a.m.,Home,Nebraska Wesleyan University,"Grinnell, IA/Springer Field",,,,"L,1-4",Box ScoreRecap
"September 24, 2024 (Tuesday)",7 p.m.,Away,Simpson College,"Indianola, IA",,,,"W,3-2",Box ScoreRecap
"September 28, 2024 (Saturday)",11 a.m.,Home,Lake Forest College,"Grinnell, IA/Springer Field",,,,"T,3-3",Box ScoreRecap
"October 1, 2024 (Tuesday)",4 p.m.,Home,Knox College,"Grinnell, IA/Springer Field",,,,"T,0-0",Box ScoreRecap
"October 5, 2024 (Saturday)",11 a.m.,Away,Ripon College,"Ripon, WI",,,,"W,3-1",Box ScoreRecap
"October 12, 2024 (Saturday)",11 a.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"October 19, 2024 (Saturday)",3:30 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"W,4-2",Box ScoreRecap
"October 20, 2024 (Sunday)",1 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"W,7-0",Box ScoreRecap
"October 23, 2024 (Wednesday)",4 p.m.,Home,Cornell College,"Grinnell, IA/Springer Field",,,,"W,1-0",Box ScoreRecap
"October 26, 2024 (Saturday)",11 a.m.,Home,Beloit College,"Grinnell, IA/Springer Field",,,,"W,8-2",Box ScoreRecap
"October 29, 2024 (Tuesday)",3:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,0-1",Box ScoreRecap
"November 2, 2024 (Saturday)",11 a.m.,Away,Lawrence University,"Appleton, WI",,,,"W,3-1",Box ScoreRecap
"November 8, 2024 (Friday)",11 a.m.,Away,Lake Forest College (Semifinal),"Lake Forest, IL (Farwell Field)",,,2024 Midwest Conference Men's Soccer Tournament,"L,1-4",Box ScoreRecap
