Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 26, 2021 (Thursday)",1 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Exhibition,,History
"September 1, 2021 (Wednesday)",7 p.m.,Away,Carroll (Wis.),"Waukesha, Wis.",,,,"L,0-3(19-25, 13-25, 17-25)",Box ScoreRecap
"September 3, 2021 (Friday)",3 p.m.,Home,Finlandia,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Classic,"W,3-2(25-14, 25-15, 23-25, 23-25, 15-7)",Box ScoreRecapTournament ScheduleTournament Page
"September 3, 2021 (Friday)",7 p.m.,Home,UW-La Crosse,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Classic,"L,0-3(8-25, 16-25, 12-25)",Box ScoreRecapTournament ScheduleTournament Page
"September 4, 2021 (Saturday)",12 p.m.,Home,Northland,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Classic,"W,3-1(25-22, 12-25, 25-6, 25-23)",Box ScoreRecapTournament ScheduleTournament Page
"September 4, 2021 (Saturday)",2 p.m.,Home,Maranatha Baptist,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Ripon College Classic,"W,3-0(25-20, 25-20, 25-20)",Box ScoreRecapTournament ScheduleTournament Page
"September 10, 2021 (Friday)",5:15 p.m.,Neutral,North Central (Minn.),"Milwaukee, Wis.",,,Mt. Mary Tournament,"W,3-0(25-22, 25-20, 25-21)",Box ScoreRecapTournament Page
"September 10, 2021 (Friday)",7:30 p.m.,Away,Mount Mary,"Milwaukee, Wis.",,,Mt. Mary Tournament,"W,3-2(25-21, 25-14, 16-25, 20-25, 15-3)",Box ScoreRecapTournament Page
"September 11, 2021 (Saturday)",11:45 a.m.,Neutral,Eureka,"Milwaukee, Wis.",,,Mt. Mary Tournament,"W,3-1(20-25, 25-19, 25-18, 25-8)",Box ScoreRecapTournament Page
"September 11, 2021 (Saturday)",2 p.m.,Neutral,Maranatha Baptist,"Milwaukee, Wis.",,,Mt. Mary Tournament,"W,3-0(25-17, 25-22, 25-15)",Box ScoreRecapTournament Page
"September 15, 2021 (Wednesday)",6 p.m.,Neutral,MSOE,"De Pere, Wis.",,,St. Norbert Triangular,"L,0-3(26-28, 20-25, 20-25)",Box ScoreRecap
"September 15, 2021 (Wednesday)",8 p.m.,Away,St. Norbert,De Pere. Wis.,,,St. Norbert Triangular,"L,0-3(13-25, 18-25, 16-25)",Box ScoreRecap
"September 17, 2021 (Friday)",3 p.m.,Home,Rockford,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-0(25-19, 25-17, 30-28)",Box ScoreRecapTournament Page
"September 17, 2021 (Friday)",7 p.m.,Home,UW-River Falls,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(22-25, 15- 25, 20-25)",Box ScoreRecapTournament Page
"September 18, 2021 (Saturday)",12 p.m.,Home,Luther,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(20-25, 11-25, 22-25)",Box ScoreRecapTournament Page
"September 18, 2021 (Saturday)",2 p.m.,Home,Concordia-Chicago,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(20-25, 15-25, 20-25)",Box ScoreRecapTournament Page
"September 22, 2021 (Wednesday)",7 p.m.,Away,Lakeland,"Plymouth, Wis.",,,Varsity Reserve Game,,History
"September 24, 2021 (Friday)",3 p.m.,Neutral,UW-Oshkosh,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(11-25, 22-25, 9-25)",Box ScoreRecap
"September 24, 2021 (Friday)",5 p.m.,Neutral,St. Olaf,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(21-25, 20-25, 17-25)",Box ScoreRecap
"September 25, 2021 (Saturday)",10 a.m.,Neutral,Bethel,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(13-25, 10-25, 10-25)",Box ScoreRecap
"October 1, 2021 (Friday)",7:30 p.m.,Home,Lake Forest,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(25-23, 22-25, 13-25, 16-25)",Box ScoreRecap
"October 2, 2021 (Saturday)",1 p.m.,Home,Illinois College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(18-25, 18-25, 25-17, 19-25)",Box ScoreRecap
"October 8, 2021 (Friday)",7 p.m.,Home,Cornell (Iowa),"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,0-3(20-25, 16-25, 19-25)",Box ScoreRecap
"October 9, 2021 (Saturday)",1 p.m.,Home,Grinnell,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-325-22, 20-25, 18-25, 24-26)",Box ScoreRecap
"October 15, 2021 (Friday)",7 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"W,3-1(29-27, 11-25, 25-19, 25-14)",Box ScoreRecap* No Visiting Fans Allowed At This Match
"October 22, 2021 (Friday)",7 p.m.,Away,Knox,"Galesburg, Ill.",,,,"L,1-3(20-25, 25-18, 22-25, 25-27)",Box ScoreRecap
