Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 2003 (Friday)",,Home,UM-Morris,"Grinnell, IA",,,"W,55-36",
"November 22, 2003 (Saturday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,64-67",
"November 25, 2003 (Tuesday)",,Home,Lincoln Christian,"Grinnell, IA",,,"W,78-65",
"December 2, 2003 (Tuesday)",,Away,Stephens,"Columbia, MO",,,"W,78-44",
"December 6, 2003 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,56-81",
"December 13, 2003 (Saturday)",,Away,Alverno,"Milwaukee, WI",,,"W,58-37",
"January 2, 2004 (Friday)",,Neutral,Thomas,"Waterville, ME",,,"W,68-51",
"January 3, 2004 (Saturday)",,Away,Colby College,"Waterville, ME",,,"W,61-59",
"January 10, 2004 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,78-63",
"January 13, 2004 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,70-69",
"January 16, 2004 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,57-72",
"January 17, 2004 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,59-66",
"January 20, 2004 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,63-53",
"January 23, 2004 (Friday)",,Away,Carroll,"Waukesha, WI",,,"W,67-54",
"January 24, 2004 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,57-53",
"January 30, 2004 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,83-70",
"January 31, 2004 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,82-60",
"February 3, 2004 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"W,76-68",
"February 6, 2004 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,81-88",
"February 7, 2004 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,52-59",
"February 11, 2004 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,71-53",
"February 14, 2004 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,57-74",
"February 21, 2004 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,65-65",
"February 27, 2004 (Friday)",,Away,Ripon (MWC Tournament Semifinal),"Ripon, WI",,,"L,61-76",
