Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:36.56,"Jacobson, Jacobs, Hiser, Hill",Darren Young Classic,"Feb 15, 2020"
,1:37.78,"Jacobs, Walcher, Hiser, Jacobson",Hilltop Invitational,"Jan 25, 2020"
,1:43.40,"Hill, Morri, Taylor, Moppel",Hilltop Invitational,"Jan 25, 2020"
,1:47.78,"Hiser, Jacobson, Walcher, Jacobs",Midwest Conference Indoor Track & Field Championship,"Feb 28, 2020"
