Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Fujiwara, Mikayla",SR-4,18:21.83,Midwest Conference Indoor Track & Field Championship,"Feb 28, 2020"
,"Schaefer, Emma",SO-2,18:33.69,Midwest Conference Indoor Track & Field Championship,"Feb 28, 2020"
,"Breunig, Madeleine",SR-4,18:33.72,Midwest Conference Indoor Track & Field Championship,"Feb 28, 2020"
,"Nalamalapu, Vishva",SR-4,21:57.34,2020 Grinnell Indoor Invitational,"Feb 1, 2020"
