Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2015 (Sunday)",5:30 pm,Home,Elmhurst,,,,,,
"September 2, 2015 (Wednesday)",5 pm,Home,Moody Bible,"Lake Forest, IL",,,,"W,5-1",Box ScoreRecap
"September 4, 2015 (Friday)",4:30 pm,Home,Augustana College (IL),"Lake Forest, IL",,,,"W,5-0",Box ScoreRecap
"September 11, 2015 (Friday)",5 pm,Away,Webster University,"St. Louis, MO",,,,"W,3-2(2OT)",Box ScoreRecap
"September 13, 2015 (Sunday)",12 pm,Away,Fontbonne University,"St. Louis, MO",,,,"W,5-3",Box ScoreRecap
"September 16, 2015 (Wednesday)",4:30 pm,Home,Benedictine University,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"September 19, 2015 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,6-1",Box ScoreRecap
"September 26, 2015 (Saturday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,,"L,0-2",Box ScoreRecap
"September 28, 2015 (Monday)",7:30 pm,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"L,2-3",Box ScoreRecap
"September 30, 2015 (Wednesday)",7 pm,Away,North Central College,"Naperville, IL",,,,"W,1-0(2OT)",Box ScoreRecap
"October 3, 2015 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"October 4, 2015 (Sunday)",1:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,4-0",Box ScoreRecap
"October 9, 2015 (Friday)",7:30 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,,"L,3-4(OT)",Box ScoreRecap
"October 14, 2015 (Wednesday)",7:30 pm,Away,Carroll University,"Waukesha, WI",,,,"L,1-2",Box ScoreRecap
"October 17, 2015 (Saturday)",1:30 pm,Home,Monmouth College,"Lake Forest, IL",,,Parents Day/Play for a Cure,"W,2-0",Box ScoreRecap
"October 18, 2015 (Sunday)",1:30 pm,Home,Illinois College,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"October 25, 2015 (Sunday)",3:30 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"October 29, 2015 (Thursday)",3:30 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,6-0",Box ScoreRecap
"November 1, 2015 (Sunday)",2:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,Senior Day,"L,2-3",Box ScoreRecap
"November 6, 2015 (Friday)",11 am,Away,St. Norbert College,De Pere. WI,,,Midwest Conference Tournament,"T,1-1(2OT, PK Win)",Box ScoreRecapPhotos
"November 7, 2015 (Saturday)",12 pm,Neutral,Knox College,"De Pere, Wis.",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 13, 2015 (Friday)",5 pm,Away,Wheaton College (Ill.),"Wheaton, IL",,,NCAA Tournament,"L,2-3",Box ScoreRecapPreview
