Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",6 p.m.,Home,Augsburg,"RIPON, Wis.",,,"W,46-38",Box ScoreRecapGame Notes
"September 11, 2021 (Saturday)",1 p.m.,Away,Knox,"Galesburg, Ill.",,,"W,20-14",Box ScoreRecapGame Notes
"September 18, 2021 (Saturday)",1 p.m.,Home,Cornell (Iowa),"RIPON, Wis.",,,"W,31-13",Box ScoreRecapGame Notes
"October 2, 2021 (Saturday)",1 p.m.,Home,Illinois College,"RIPON, Wis.",,,"W,24-13",Box ScoreRecapGame Notes
"October 9, 2021 (Saturday)",1 p.m.,Away,Grinnell,"Grinnell, Iowa",,,"W,52-8",Box ScoreRecapGame Notes
"October 16, 2021 (Saturday)",1 p.m.,Home,Lake Forest,"RIPON, Wis.",,,"L,7-42",Box ScoreRecapGame Notes
"October 23, 2021 (Saturday)",2 p.m.,Away,Univ. of Chicago,"Chicago, Ill.",,,"L,14-38",Box ScoreRecapGame Notes
"October 30, 2021 (Saturday)",1 p.m.,Away,Beloit College,"Beloit, Wis.",,,"W,48-10",Box ScoreRecapGame Notes
"November 6, 2021 (Saturday)",1 p.m.,Home,Monmouth (Ill.),"RIPON, Wis.",,,"L,21-31",Box ScoreRecapGame Notes
"November 20, 2021 (Saturday)",1 p.m.,Away,Lawrence,"Appleton, Wis.",,,CANCELED - COVID protocols,
