0,1,2,3,4,5
Grinnell,379,388,381,dnc,1148
Stephanie Spahr,91,97,93,0,281
Kayleigh Kresse,94,96,92,0,282
Alex Plemmons,95,96,99,0,290
Hailey Speck,99,99,97,0,295
