Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 1979 (Saturday)",,Away,Wisconsin-Platteville,"Platteville, WI",,,"W,2-0",
"September 15, 1979 (Saturday)",,Home,Iowa,"Grinnell, IA",,,"L,1-2",
"September 20, 1979 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,3-2",
"September 22, 1979 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,2-0",
"September 28, 1979 (Friday)",,Away,Bradley,Bradley,,,"W,3-2",
"September 29, 1979 (Saturday)",,Away,Sangamon State,"Springfield, IL",,,"L,1-2",
"October 2, 1979 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,2-0",
"October 6, 1979 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,4-0",
"October 13, 1979 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-2",
"October 20, 1979 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,1-2",
"October 27, 1979 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,4-0",
