0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Grinnell vs. William Penn Dual,"Sep 2, 2017",1,79,+7,3rd/11
Wartburg College Fall Invite,"Sep 9-10, 2017",2,80-76=156,+12,t-16th/120
Illinois Wesleyan Fall Classic,"Sep 16-17, 2017",2,82-78=160,+16,t-25th/100
Aldeen Preview,"Oct 1, 2017",1,84,+11,t-3rd/27
Midwest Conference Championship,"Oct 6-8, 2017",3,92-85-89=266,+47,t-11th/31
Hope International Dual,"Mar 30, 2018",1,88,+15,t-4th/0
Kathy Niepagen Spring Fling,"Apr 14-15, 2018",2,87--4=87,+15,
SEASON TOTALS,SEASON TOTALS,11,920 Avg. 83.6,+11,-
