Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 10, 2013 (Sunday)",3:00 PM ET,Neutral,Fairleigh Dickinson-College at Florham,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,7-1",Box ScoreRecap
"March 10, 2013 (Sunday)",5:00 PM ET,Neutral,St. Lawrence University,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,3-0",Box ScoreRecap
"March 11, 2013 (Monday)",1:00 PM ET,Neutral,Suffolk University,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,6-0",Box ScoreRecap
"March 11, 2013 (Monday)",3:00 PM ET,Neutral,University of Texas at Dallas,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"L,1-16",Box ScoreRecap
"March 13, 2013 (Wednesday)",9:00 AM ET,Neutral,Heidelberg University,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"L,5-78 innings",Box ScoreRecap
"March 13, 2013 (Wednesday)",11:00 AM ET,Neutral,Manhattanville College,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,4-1",Box ScoreRecap
"March 14, 2013 (Thursday)",9:00 AM ET,Neutral,Westfield State College,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,6-3",Box ScoreRecap
"March 14, 2013 (Thursday)",11:00 AM ET,Neutral,Franciscan University,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,21-3",Box ScoreRecap
"March 15, 2013 (Friday)",9:00 AM ET,Neutral,Rhode Island College,"Clermont, Fla./ National Training Center",,,NTC Spring Break Games,"W,15-2",Box ScoreRecap
"March 24, 2013 (Sunday)",1:00 pm,Home,Eureka College,"Monmouth, Ill./Monmouth College Softball Field",,,,Canceled,
"March 24, 2013 (Sunday)",3:00 pm,Home,Eureka College,"Monmouth, Ill./Monmouth College Softball Field",,,,Canceled,
"March 29, 2013 (Friday)",3:00 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,,"L,2-3",Box ScoreRecap
"March 29, 2013 (Friday)",5:00 pm,Away,Illinois Wesleyan University,"Bloomington, IL",,,,"L,0-3",Box ScoreRecap
"March 30, 2013 (Saturday)",1:00 pm,Away,North Central College,"Naperville, IL",,,,"L,2-13",Box ScoreRecap
"March 30, 2013 (Saturday)",3:00 pm,Away,North Central College,"Naperville, IL",,,,"L,2-14",Box ScoreRecap
"April 3, 2013 (Wednesday)",4:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,4-2",Box ScoreRecap
"April 3, 2013 (Wednesday)",6:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,4-9",Box ScoreRecap
"April 5, 2013 (Friday)",3:00 pm,Home,Knox College,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,12-4",Box ScoreRecap
"April 5, 2013 (Friday)",5:00 pm,Home,Knox College,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,17-3",Box ScoreRecap
"April 7, 2013 (Sunday)",1:00 pm,Home,Illinois College,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,6-2",Box ScoreRecap
"April 7, 2013 (Sunday)",3:00 pm,Home,Illinois College,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,4-7",Box ScoreRecap
"April 12, 2013 (Friday)",1:00 pm,Neutral,Beloit College,"EastSide Centre, East Peoria, Ill..",,,Midwest Classic,"W,5-4(9)",Box ScoreRecap
"April 12, 2013 (Friday)",3:00 pm,Neutral,Carroll University,"EastSide Centre, East Peoria, Ill..",,,Midwest Classic,"L,1-3",Box ScoreRecap
"April 13, 2013 (Saturday)",11:00 am,Neutral,St. Norbert College,"EastSide Centre, East Peoria, Ill..",,,Midwest Classic,"L,1-4",Box ScoreRecap
"April 13, 2013 (Saturday)",1:00 pm,Neutral,Ripon College,"EastSide Centre, East Peoria, Ill..",,,,"W,2-1",Box ScoreRecap
"April 14, 2013 (Sunday)",10:00 am,Neutral,Lawrence University,"EastSide Centre, East Peoria, Ill..",,,Midwest Classic,"W,3-0",Box ScoreRecap
"April 20, 2013 (Saturday)",1:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,5-7",Box ScoreRecap
"April 20, 2013 (Saturday)",3:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,3-5",Box ScoreRecap
"April 21, 2013 (Sunday)",1:00 pm,Home,Millikin University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,2-4",Box ScoreRecap
"April 21, 2013 (Sunday)",3:00 pm,Home,Millikin University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,6-7",Box ScoreRecap
"April 24, 2013 (Wednesday)",4:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,,"L,0-2",Box ScoreRecap
"April 24, 2013 (Wednesday)",6:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,,"L,5-6(10)",Box ScoreRecap
"April 27, 2013 (Saturday)",1:00 pm,Home,Washington University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,1-3",Box ScoreRecap
"April 27, 2013 (Saturday)",3:00 pm,Home,Washington University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,0-10",Box ScoreRecap
"April 28, 2013 (Sunday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,1-2",Box ScoreRecap
"April 28, 2013 (Sunday)",3:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"May 3, 2013 (Friday)",TBA,Neutral,Midwest Conference Championships,North Division Winner,,,Midwest Conference Championships,,History
"May 4, 2013 (Saturday)",TBA,Neutral,Midwest Conference Championships,North Division Winner,,,Midwest Conference Championships,,History
