Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",5:00 pm,Neutral,Benedictine University,"Rock Island, IL",,,Augustana Viking Classic,"L,0-321-25,16-25, 13-25",Box ScoreRecapBox Score
"August 29, 2014 (Friday)",9:00 pm,Neutral,Principia College,"Rock Island, IL",,,Augustana Viking Classic,"L,1-325-23, 11-25, 19-25, 13-25",Box ScoreRecapBox Score
"August 30, 2014 (Saturday)",12:00 pm,Neutral,Hamline University,"Rock Island, IL",,,Augustana Viking Classic,"L,0-318-25, 20-25, 12-25",Box ScoreRecapBox Score
"August 30, 2014 (Saturday)",4:00 pm,Neutral,Aurora University,"Rock Island, IL",,,Augustana Viking Classic,"L,0-321-25, 16-25, 19-25",Box ScoreRecapBox Score
"September 2, 2014 (Tuesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-025-13, 25-22, 25-19",Box ScoreRecapBox Score
"September 5, 2014 (Friday)",2:00 pm,Away,North Park University,"Chicago, IL",,,North Park University Clash,"L,0-315-25, 16-25, 20-25",Box ScoreRecapBox Score
"September 5, 2014 (Friday)",4:00 pm,Neutral,Marian University,"Chicago, IL",,,North Park University Clash,"L,2-325-13, 16-25, 25-23, 19-25, 9-15",Box ScoreRecapBox Score
"September 6, 2014 (Saturday)",12:00 pm,Neutral,North Central College,"Chicago, IL",,,North Park University Clash,"L,0-312-25, 18-25, 22-25",Box ScoreRecapBox Score
"September 6, 2014 (Saturday)",2:00 pm,Neutral,Central College,"Chicago, IL",,,North Park University Clash,"L,0-321-25, 15-25, 15-25",Box ScoreRecapBox Score
"September 10, 2014 (Wednesday)",3:00 pm,Home,Augustana College (IL),"Galesburg, IL/Memorial Gymnasium",,,,"L,0-320-25, 18-25, 12-25",Box ScoreRecap
"September 10, 2014 (Wednesday)",7:00 pm,Home,MacMurray College,"Galesburg, IL/Memorial Gymnasium",,,,"L,1-325-23, 17-25, 22-25, 22-25",Box ScoreRecap
"September 13, 2014 (Saturday)",2:00 pm,Away,Grinnell College,"Grinnell, IA",,,ACM Tournament,"L,1-330-28, 14-25, 15-25, 17-25",Box ScoreRecapBox Score
"September 13, 2014 (Saturday)",4:00 pm,Neutral,Macalester College,"Grinnell, IA",,,ACM Tournament,"W,3-125-18, 25-15, 21-25, 25-23",Box ScoreRecapBox Score
"September 14, 2014 (Sunday)",9:00 am,Neutral,Carleton College,"Grinnell, IA",,,ACM Tournament,"L,1-39-25, 13-25, 25-23, 12-25",Box ScoreRecapBox Score
"September 14, 2014 (Sunday)",1:00 pm,Neutral,Luther College,"Grinnell, IA",,,ACM Tournament,"L,0-316-25, 18-25, 20-25",Box ScoreRecap
"September 19, 2014 (Friday)",3:30 pm,Neutral,Dominican University (Ill.),"Bloomington, IL",,,Illinois Wesleyan Tournament,"L,0-312-25, 18-25, 4-25",Box ScoreRecapBox Score
"September 19, 2014 (Friday)",5:30 pm,Neutral,Rose-Hulman Institute of Technology,"Bloomington, IL",,,Illinois Wesleyan Tournament,"L,1-323-25, 11-25, 25-23, 13-25",Box ScoreRecapBox Score
"September 20, 2014 (Saturday)",10:00 am,Neutral,Lincoln Christian University,"Bloomington, IL",,,Illinois Wesleyan Tournament,"L,1-325-19, 21-25, 27-29, 20-25",Box ScoreRecapBox Score
"September 20, 2014 (Saturday)",2:00 pm,Neutral,Aurora University,"Bloomington, IL",,,Illinois Wesleyan Tournament,"L,0-323-25, 15-25, 22-25",Box ScoreRecapBox Score
"September 30, 2014 (Tuesday)",7:00 pm,Home,Illinois College,"Galesburg, IL/Memorial Gymnasium",,,,"L,2-325-23, 27-29, 23-25, 25-13, 15-17",Box ScoreRecapBox Score
"October 3, 2014 (Friday)",7:00 pm,Away,Lawrence University,"Appleton, WI",,,,"L,0-314-25, 9-25, 19-25",Box ScoreRecapBox Score
"October 4, 2014 (Saturday)",1:00 pm,Away,St. Norbert College,"De Pere, WI",,,,"L,0-314-25, 12-25, 19-25",Box ScoreRecapBox Score
"October 10, 2014 (Friday)",7:00 pm,Home,Beloit College,"Galesburg, IL/Memorial Gymnasium",,,,"W,3-225-15, 18-25, 25-15, 19-25, 15-5",Box ScoreRecapBox Score
"October 11, 2014 (Saturday)",11:30 am,Home,Lake Forest College,"Galesburg, IL/Memorial Gymnasium",,,,"L,2-325-19, 25-21, 14-25, 16-25, 9-15",Box ScoreRecapBox Score
"October 14, 2014 (Tuesday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-325-27, 17-25, 18-25",Box ScoreRecapBox Score
"October 24, 2014 (Friday)",7:00 pm,Home,Carroll University,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-318-25, 16-25, 23-25",Box ScoreRecapBox Score
"October 25, 2014 (Saturday)",1:00 pm,Home,Ripon College,"Galesburg, IL/Memorial Gymnasium",,,,"L,1-320-25, 25-19, 14-25, 20-25",Box ScoreRecapBox Score
"October 28, 2014 (Tuesday)",7:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,3-125-23, 25-23, 25-27, 25-22",Box ScoreRecapBox Score
"November 1, 2014 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,3-125-23, 26-28, 25-23, 25-18",Box ScoreRecapBox Score
