Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2010 (Wednesday)",3:00 p.m.,Away,St. Scholastica,Duluth,,,,"W,2-0",Recap
"September 5, 2010 (Sunday)",1:00 p.m.,Home,Loras College,Macalester Stadium,,,,"L,0-1",Recap
"September 10, 2010 (Friday)",6:30 p.m.,Home,Nebraska Wesleyan University,Macalester Stadium,,,,"W,1-0",Recap
"September 12, 2010 (Sunday)",3:00 p.m.,Away,University of Wisconsin - River Falls,"River Falls, WI",,,,"W,1-0(ot)",Recap
"September 15, 2010 (Wednesday)",3:00 p.m.,Home,Concordia College (Minn.),Macalester Stadium,,,,"L,0-2",Recap
"September 18, 2010 (Saturday)",1:00 p.m.,Away,Wartburg College,"Waverly, IA",,,,"W,2-0",Recap
"September 19, 2010 (Sunday)",2:00 p.m.,Away,Luther (Ia.),"Decorah, Ia.",,,,"L,0-1",Recap
"September 24, 2010 (Friday)",7:30 p.m.,Home,Augsburg,Macalester Stadium,,,,"W,3-2(ot)",Recap
"September 28, 2010 (Tuesday)",5:00 p.m.,Away,Carleton,Northfield,,,,"L,0-4",Recap
"October 1, 2010 (Friday)",4:00 p.m.,Away,Bethel,Arden Hills,,,,"W,2-1(2ot)",Recap
"October 6, 2010 (Wednesday)",7:30 p.m.,Home,St. Catherine University,Macalester Stadium,,,,"W,3-1",Recap
"October 9, 2010 (Saturday)",1:00 p.m.,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,0-1",Recap
"October 13, 2010 (Wednesday)",4:00 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"W,1-0",Recap
"October 15, 2010 (Friday)",7:30 p.m.,Home,St. Olaf,Macalester Stadium,,,,"W,2-0",Recap
"October 19, 2010 (Tuesday)",7:30 p.m.,Home,University of Wisconsin-Eau Claire,Macalester Stadium,,,,"W,2-0",Recap
"October 24, 2010 (Sunday)",7:30 p.m.,Home,St. Thomas,Macalester Stadium,,,,"T,1-1(2ot)",Recap
"October 28, 2010 (Thursday)",6:00 p.m.,Home,College of Saint Benedict,Macalester Stadium,,,,"T,0-0(2ot)",Recap
"October 30, 2010 (Saturday)",11:00 a.m.,Away,Hamline,St. Paul,,,,"W,2-1",Recap
"November 12, 2010 (Friday)",7:30 p.m.,Home,University of Wisconsin-Stevens Point,Macalester Stadium,,,NCAA Championship Playoffs,"L,2-4",Recap
