Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2012 (Saturday)",11:00 a.m.,Home,Coe College,"Grinnell, IA",,,,"T,0-0",Box ScoreRecap
"September 5, 2012 (Wednesday)",7:30 p.m.,Away,Simpson College,"Indianola, IA",,,,"L,0-1",Box ScoreRecap
"September 8, 2012 (Saturday)",1:00 p.m.,Away,Augsburg College,"Minneapolis, MN",,,,"L,0-4",Box ScoreRecap
"September 9, 2012 (Sunday)",3:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"L,0-1",Box ScoreRecap
"September 15, 2012 (Saturday)",11:00 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"September 16, 2012 (Sunday)",11:00 a.m.,Away,Carroll University,"Waukesha, Wi",,,,"W,1-0",Box ScoreRecap
"September 20, 2012 (Thursday)",5:00 p.m.,Away,Central College,"Pella, IA",,,,"L,1-2",Box ScoreRecap
"September 22, 2012 (Saturday)",11:00 a.m.,Home,Illinois College,"Grinnell, IA",,,,"W,4-0",Box ScoreRecap
"September 29, 2012 (Saturday)",11:00 a.m.,Home,Knox College,"Grinnell, IA",,,Play For the Cure,"W,1-0",Box ScoreRecap
"September 30, 2012 (Sunday)",2:30 p.m.,Home,Augustana College (IL),"Grinnell, IA",,,,"L,1-6",Box ScoreRecap
"October 3, 2012 (Wednesday)",4:00 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"October 6, 2012 (Saturday)",11:00 a.m.,Away,Beloit College,"Beloit, WI",,,,"W,4-2",Box ScoreRecap
"October 20, 2012 (Saturday)",11:00 a.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,5-0",Box ScoreRecap
"October 21, 2012 (Sunday)",11:00 a.m.,Home,St. Norbert College,"Grinnell, IA",,,,"L,3-4",Box ScoreRecap
"October 27, 2012 (Saturday)",1:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,1-2",Box ScoreRecap
"October 28, 2012 (Sunday)",11:00 a.m.,Home,Ripon College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"November 2, 2012 (Friday)",11:00 a.m.,Away,Lake Forest College (Semifinal),"Lake Forest, IL",,,2012 Midwest Conference Women's Soccer Tournament,"L,0-3",Box ScoreRecap
