Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1996 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,8-0",
"September 8, 1996 (Sunday)",,Away,Knox,"Galesburg, IL",,,"W,4-0",
"September 14, 1996 (Saturday)",,Away,Gustavus Adlophus,"St. Peter, MN",,,"L,0-1",
"September 15, 1996 (Sunday)",,Away,Macalester,"St. Paul, MN",,,"L,0-7",
"September 18, 1996 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,2-1",
"September 21, 1996 (Saturday)",,Home,St. Mary's,"Grinnell, IA",,,"L,1-2",
"September 26, 1996 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,6-1",
"September 28, 1996 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-0",
"October 3, 1996 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,2-0",
"October 5, 1996 (Saturday)",,Home,Wheaton,"Grinnell, IA",,,"L,0-1",
"October 6, 1996 (Sunday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-0",
"October 9, 1996 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-0",
"October 13, 1996 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,11-0",
"October 21, 1996 (Monday)",,Away,Illinois Wesleyan,"Bloomington, IL",,,"W,1-0",
"October 23, 1996 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,2-0",
"October 26, 1996 (Saturday)",,Home,Augsburg,"Grinnell, IA",,,"W,2-1",
"November 2, 1996 (Saturday)",,Neutral,St Norbert (MWC Tournament Semifinal),"Lake Forest, IL",,,"W,2-1",
"November 3, 1996 (Sunday)",,Away,Lake Forest (MWC Tournament Championship),"Lake Forest, IL",,,"W,1-0",
