Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2017 (Friday)",2 pm,Neutral,Sul Ross St.,"Sherman, Texas",,,"W,3-1",Box ScoreRecap
"September 1, 2017 (Friday)",4 pm,Away,Austin,,,,"L,1-3",Box ScoreRecapVideo
"September 2, 2017 (Saturday)",10 am,Neutral,McMurry,"Sherman, Texas",,,"L,2-3",Box ScoreRecap
"September 2, 2017 (Saturday)",12 pm,Neutral,Howard Payne,"Sherman, Texas",,,"W,3-2",Box ScoreRecap
"September 6, 2017 (Wednesday)",7 pm,Home,Marian (Wis.),,,,"W,3-1",Box ScoreRecapVideo
"September 8, 2017 (Friday)",3:30 pm,Neutral,Martin Luther,"Oshkosh, Wis.",,,"L,2-3",Box ScoreRecap
"September 8, 2017 (Friday)",5:30 pm,Neutral,Wis.-Stout,"Oshkosh, Wis.",,,"L,0-3",Box ScoreRecap
"September 9, 2017 (Saturday)",9:30 am,Neutral,Washington (Mo.),"Oshkosh, Wis.",,,"L,1-3",Box ScoreRecapVideo
"September 9, 2017 (Saturday)",3:30 pm,Neutral,Concordia (Wis.),"Oshkosh, Wis.",,,"L,0-3",Box ScoreRecap
"September 13, 2017 (Wednesday)",6 pm,Neutral,Wis.-Stevens Point,"Oshkosh, Wis.",,,"L,0-3",Box ScoreRecap
"September 13, 2017 (Wednesday)",8 pm,Away,Wis.-Oshkosh,,,,"L,0-3",Box ScoreRecapVideoLive stats
"September 15, 2017 (Friday)",3 pm,Neutral,MSOE,"RIPON, Wis.",,,"L,1-3",Box ScoreRecap
"September 15, 2017 (Friday)",5 pm,Neutral,Carroll (Wis.),"RIPON, Wis.",,,"L,2-3",Box ScoreRecap
"September 16, 2017 (Saturday)",10 am,Neutral,Marian (Wis.),"RIPON, Wis.",,,"W,3-1",Box ScoreRecap
"September 16, 2017 (Saturday)",12 pm,Away,Saint Mary's (Minn.),"Ripon, Wis.",,,"W,3-2",Box ScoreRecap
"September 21, 2017 (Thursday)",7 pm,Home,Carroll (Wis.),,,,"L,2-3",Box ScoreRecap
"September 27, 2017 (Wednesday)",7 pm,Home,St. Norbert,,,,"L,0-3",Box ScoreRecap
"September 30, 2017 (Saturday)",12 pm,Home,Illinois Col.,,,,"W,3-1",Box ScoreRecap
"October 6, 2017 (Friday)",7 pm,Away,Monmouth (Ill.),,,,"W,3-2",Box ScoreRecap
"October 7, 2017 (Saturday)",1 pm,Away,Knox,,,,"W,3-2",Box ScoreRecap
"October 10, 2017 (Tuesday)",7 pm,Home,Beloit,,,,"W,3-0",Box ScoreRecapVideo
"October 13, 2017 (Friday)",7 pm,Away,Ripon,,,,"L,1-3",Box ScoreRecapVideo
"October 14, 2017 (Saturday)",1 pm,Away,Lake Forest,,,,"W,3-2",Box ScoreRecapVideo
"October 20, 2017 (Friday)",7 pm,Home,Grinnell,,,,"L,1-3",Box ScoreRecapVideo
"October 21, 2017 (Saturday)",1 pm,Home,Cornell College,,,,"L,0-3",Box ScoreRecapVideo
"October 28, 2017 (Saturday)",1 pm,Home,Edgewood,,,,"L,1-3",Box ScoreRecap
"October 28, 2017 (Saturday)",3 pm,Home,Lakeland,,,,"L,0-3",Box ScoreRecap
