Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 16, 1990 (Friday)",,Home,Mundelein College,"Grinnell, IA",,,"W,78-62",
"November 17, 1990 (Saturday)",,Home,Gustavus Adolphus,"Grinnell, IA",,,"L,67-80",
"November 20, 1990 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,61-74",
"November 27, 1990 (Tuesday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,83-73",
"November 30, 1990 (Friday)",,Home,Central,"Grinnell, IA",,,"W,69-63",
"December 3, 1990 (Monday)",,Home,Carleton,"Grinnell, IA",,,"W,80-68",
"December 5, 1990 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,79-70",
"December 8, 1990 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,62-58",
"January 11, 1991 (Friday)",,Home,Viterbo,"Grinnell, IA",,,"W,75-63",
"January 14, 1991 (Monday)",,Away,Earlham,"Richmond, IN",,,"W,92-85",
"January 15, 1991 (Tuesday)",,Away,Saint Mary's College (IN),"Notre Dame, IN",,,"L,87-101",
"January 19, 1991 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,71-85",
"January 25, 1991 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,79-74",
"January 26, 1991 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,71-61",
"January 30, 1991 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,85-81",
"February 2, 1991 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,77-51",
"February 5, 1991 (Tuesday)",,Home,Graceland,"Grinnell, IA",,,"W,74-62",
"February 7, 1991 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,74-61",
"February 9, 1991 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,81-57",
"February 14, 1991 (Thursday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,98-74",
"February 16, 1991 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,77-71",
"February 18, 1991 (Monday)",,Away,Clarke,"Dubuque, IA",,,"W,79-75",
"February 22, 1991 (Friday)",,Home,Lawrence (MWC Tournament Semifinal),"Grinnell, IA",,,"W,64-59",
"February 23, 1991 (Saturday)",,Home,Illinois College (MWC Tournament Championship),"Grinnell, IA",,,"W,77-62",
