Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2002 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,1-8",
"September 8, 2002 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,5-4",
"September 8, 2002 (Sunday)",,Home,Loras,"Grinnell, IA",,,"L,3-6",
"September 13, 2002 (Friday)",,Home,Carroll,"Grinnell, IA",,,"W,5-4",
"September 14, 2002 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,7-2",
"September 21, 2002 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,3-6",
"September 21, 2002 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,9-0",
"September 22, 2002 (Sunday)",,Neutral,Lake Forest,"Monmouth, IL",,,"W,5-4",
"October 2, 2002 (Wednesday)",,Away,Central,"Pella, IA",,,"L,1-8",
"October 5, 2002 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,2-7",
"October 5, 2002 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-9",
"October 11, 2002 (Friday)",,Neutral,Beloit (MWC Tournament Semifinal),"Rockford, IL",,,"L,2-5",
"October 22, 2002 (Tuesday)",,Neutral,Lake Forest (MWC Tournament Consolation),"Rockford, IL",,,"L,4-5",
