Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 14, 1998 (Saturday)",,Neutral,Simpson,"Lincoln, NE",,,"W,7-0",
"February 15, 1998 (Sunday)",,Away,Nebraska Wesleyan,"Lincoln, NE",,,"W,5-2",
"February 15, 1998 (Sunday)",,Neutral,Johnson County Community College,"Lincoln, NE",,,"L,1-6",
"March 7, 1998 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,7-0",
"March 7, 1998 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"W,7-0",
"March 16, 1998 (Monday)",,Neutral,Dowling College,"Orlando, FL",,,"L,2-5",
"March 18, 1998 (Wednesday)",,Neutral,Onodaga CC,"Orlando, FL",,,"W,4-3",
"March 20, 1998 (Friday)",,Neutral,Springfield College,"Orlando, FL",,,"W,5-2",
"April 3, 1998 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,5-2",
"April 4, 1998 (Saturday)",,Home,Luther,"Grinnell, IA",,,"L,0-7",
"April 8, 1998 (Wednesday)",,Away,Wartburg,"Waverly, IA",,,"W,5-2",
"April 11, 1998 (Saturday)",,Neutral,Augustana,"Cedar Rapids, IA",,,"W,8-1",
"April 11, 1998 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,3-4",
"April 14, 1998 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,5-2",
"April 15, 1998 (Wednesday)",,Away,Central,"Pella, IA",,,"L,0-7",
"April 17, 1998 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,1-6",
"April 18, 1998 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,5-3",
"April 21, 1998 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-3",
"April 25, 1998 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,7-0",
"May 1, 1998 (Friday)",,Neutral,Ripon (MWC Tournament Championship),"Madison, WI",,,"L,1-4",
"May 2, 1998 (Saturday)",,Neutral,Midwest Conference Tournament,"Madison, WI",,,3rd/11 Teams,
