Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2005 (Friday)",,Neutral,University of Wisconsin-Whitewater,"St. Peter, MN/Gustavus Adolphus",,,,"L,0-2",
"September 3, 2005 (Saturday)",,Neutral,Wartburg College,"St. Peter, MN/Gustavus Adolphus",,,,"W,2-1",
"September 7, 2005 (Wednesday)",,Home,College of St. Scholastica,Macalester Stadium,,,,"W,6-0",
"September 16, 2005 (Friday)",,Home,Wheaton College (Ill.),Macalester Stadium,,,,"W,2-1",
"September 18, 2005 (Sunday)",,Home,Luther College,Macalester Stadium,,,,"W,1-0",
"September 20, 2005 (Tuesday)",,Home,Concordia College (Minn.),Macalester Stadium,,,,"W,5-0",
"September 24, 2005 (Saturday)",,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,2-0",
"September 27, 2005 (Tuesday)",,Home,Augsburg University,Macalester Stadium,,,,"W,3-0",
"October 1, 2005 (Saturday)",,Away,Bethel University,"St. Paul, MN",,,,"W,2-12 ot",
"October 4, 2005 (Tuesday)",,Home,University of St. Thomas,Macalester Stadium,,,,"L,0-1",
"October 8, 2005 (Saturday)",,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"W,1-0",
"October 12, 2005 (Wednesday)",,Home,Saint John's University,Macalester Stadium,,,,"W,3-22 ot",
"October 18, 2005 (Tuesday)",,Away,Hamline University,"St. Paul, MN",,,,"T,2-22 ot",
"October 22, 2005 (Saturday)",,Home,St. Olaf College,Macalester Stadium,,,,"W,1-0",
"October 26, 2005 (Wednesday)",,Away,Carleton College,"Northfield, MN",,,,"T,0-02 ot",
"October 28, 2005 (Friday)",,Away,Trinity University (Texas),"San Antonio, TX",,,,"L,0-2",
"October 30, 2005 (Sunday)",,Away,Southwestern University,"Georgetown, TX",,,,"W,2-1ot",
"November 2, 2005 (Wednesday)",,Home,Hamline University,Macalester Stadium,,,MIAC Playoffs,"W,1-0",
"November 5, 2005 (Saturday)",,Home,Saint John's University,Macalester Stadium,,,MIAC Playoffs,"L,0-1OT",
"November 12, 2005 (Saturday)",,Neutral,North Park University,"River Forest, IL (Dominican U)",,,NCAA Division III Playoffs,"W,1-0",
"November 13, 2005 (Sunday)",,Neutral,Loras College,"River Forest, IL (Dominican U)",,,NCAA Division III Playoffs,"L,0-2",
