Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 10, 2018 (Saturday)",1 p.m. EST,Neutral,Westfield State Univ.,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,9-5",Box Score
"March 10, 2018 (Saturday)",4 p.m. EST,Neutral,Westfield State Univ.,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","L,3-1",Box Score
"March 11, 2018 (Sunday)",3:15 p.m. EDT,Neutral,Ramapo College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","L,5-1",Box Score
"March 11, 2018 (Sunday)",6:15 p.m. EDT,Neutral,Ramapo College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,5-4",Box Score
"March 12, 2018 (Monday)",9 a.m. EDT,Neutral,Loras College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","L,11-2",Box Score
"March 14, 2018 (Wednesday)",9:30 a.m. EDT,Neutral,Crown College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,13-8",Box Score
"March 15, 2018 (Thursday)",10 a.m. EDT,Neutral,Knox College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,7-1",Box Score
"March 15, 2018 (Thursday)",1 p.m. EDT,Neutral,Knox College,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,16-5",Box Score
"March 16, 2018 (Friday)",4:30 p.m. EDT,Neutral,Worcester State Univ.,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,6-0",Box Score
"March 16, 2018 (Friday)",7:30 p.m. EDT,Neutral,Worcester State Univ.,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,15-1",Box Score
"March 17, 2018 (Saturday)",9 a.m. EDT,Neutral,Eastern Connecticut State Univ.,,,,"16 Central Florida Invitational Auburndale and Lakeland, Fla.","W,16-6",Box Score
"March 25, 2018 (Sunday)",1 p.m.,Away,North Park Univ.,,,,,"W,6-4",Box Score
"March 25, 2018 (Sunday)",4 p.m.,Away,North Park Univ.,,,,,"W,5-2",Box Score
"March 27, 2018 (Tuesday)",3 p.m.,Home,Concordia Univ. Wisconsin,,,,,"L,6-1",Box Score
"April 2, 2018 (Monday)",3 p.m.,Away,Carroll Univ.,,,,,"L,13-10",Box Score
"April 11, 2018 (Wednesday)",3 p.m.,Home,Marian Univ.,,,,,"W,8-3",Box Score
"April 13, 2018 (Friday)",Noon,Neutral,Beloit College,,,,,"W,12-8",Box Score
"April 13, 2018 (Friday)",3 p.m.,Neutral,Beloit College,,,,,"W,4-3",Box Score
"April 17, 2018 (Tuesday)",1 p.m.,Neutral,Beloit College,,,,,"W,8-3",Box Score
"April 17, 2018 (Tuesday)",4 p.m.,Neutral,Beloit College,,,,,"W,10-8",Box Score
"April 21, 2018 (Saturday)",10 a.m.,Away,Monmouth College,,,,"16 Midwest Conference Crossover Galesburg/Monmouth, Ill.","L,10-6",Box Score
"April 21, 2018 (Saturday)",2:30 p.m.,Neutral,Grinnell College,,,,"16 Midwest Conference Crossover Galesburg/Monmouth, Ill.","L,5-3",Box Score
"April 22, 2018 (Sunday)",10 a.m.,Away,Knox College,,,,"16 Midwest Conference Crossover Galesburg/Monmouth, Ill.","W,8-2",Box Score
"April 22, 2018 (Sunday)",2:30 p.m.,Neutral,Cornell College,,,,"16 Midwest Conference Crossover Galesburg/Monmouth, Ill.","L,12-2",Box Score
"April 26, 2018 (Thursday)",4:30 p.m.,Away,Benedictine Univ.,,,,,"L,7-4",Box Score
"April 26, 2018 (Thursday)",7:30 p.m.,Away,Benedictine Univ.,,,,,"L,8-7",Box Score
"April 28, 2018 (Saturday)",1 p.m.,Home,Lawrence Univ.,,,,,"W,11-1",Box Score
"April 28, 2018 (Saturday)",4 p.m.,Home,Lawrence Univ.,,,,,"W,16-6",Box Score
"April 29, 2018 (Sunday)",1 p.m.,Away,Lawrence Univ.,,,,,"W,6-4",Box Score
"April 29, 2018 (Sunday)",4 p.m.,Away,Lawrence Univ.,,,,,"W,9-5",Box Score
"May 1, 2018 (Tuesday)",3 p.m.,Away,UW-Whitewater,,,,,"L,22-8",Box Score
"May 5, 2018 (Saturday)",Noon,Away,Ripon College,,,,,"L,4-310 inn.",Box Score
"May 5, 2018 (Saturday)",3 p.m.,Away,Ripon College,,,,,"W,17-4",Box Score
"May 6, 2018 (Sunday)",Noon,Home,Ripon College,,,,,"W,11-1",Box Score
"May 6, 2018 (Sunday)",3 p.m.,Home,Ripon College,,,,,"L,11-5",Box Score
"May 11, 2018 (Friday)",11 a.m.,Neutral,Grinnell College,,,,"16 Midwest Conference Tournament Monmouth/Galesburg, Ill.","W,12-11",Box Score
"May 11, 2018 (Friday)",3:45 p.m.,Away,Monmouth College,,,,"16 Midwest Conference Tournament Monmouth/Galesburg, Ill.","L,5-4",Box Score
"May 12, 2018 (Saturday)",10:15 a.m.,Neutral,Grinnell College,,,,"16 Midwest Conference Tournament Monmouth/Galesburg, Ill.","W,4-0",Box Score
"May 12, 2018 (Saturday)",4:25 p.m.,Away,Monmouth College,,,,"16 Midwest Conference Tournament Monmouth/Galesburg, Ill.","L,10-3",Box Score
