0,1,2,3,4,5
Grinnell College,321,330,651,75,1st
Nina Kouchi,73,80,153,9,1st
Danielle Oberlander,78,84,162,18,t-6th
Aubrie Torhorst,83,85,168,24,13th
Julia Echikson,87,82,169,25,14th
Zoe Robinson,87,84,171,27,16th
