0,1,2,3,4,5
Grinnell,310,319,629,53,2nd
Nina Kouchi,73,70,143,-1,1st
Lexi Mueldener,78,83,161,17,t-16th
Danielle Oberlander,79,83,162,18,t-18th
Aubrie Torhorst,80,83,163,19,t-21st
Julia Echikson#,82,85,167,23,27th
Zoe Robinson,85,86,171,27,t-35th
