0,1,2,3,4,5
Grinnell College,306,315,621,45,9th
Nina Kouchi,71,75,146,2,6th
Danielle Oberlander,75,76,151,7,t-12th
Julia Echikson#,77,75,152,8,t-17th
Zoe Robinson,79,81,160,16,t-44th
Aubrie Torhorst,81,83,164,20,t-59th
Lexi Mueldener,89,95,184,40,100th
