0,1,2,3,4,5
Grinnell College,351,341,692,116,5th
Ian Luby,85,82,167,23,t-20th
Jon Cohen,90,81,171,27,25th
Rockne Decoster,84,92,176,32,29th
Chris Marsho,92,87,179,35,31st
Travis Palmer,96,91,187,43,t-37th
Max Herzberg#,99,94,193,49,44th
