Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 7, 2016 (Sunday)",9:00 AM,Neutral,Simpson College,"Galesburg, Ill.",,,"L,1-8",RecapMatch Results
"February 13, 2016 (Saturday)",9:00 AM,Away,Principia College,"Elsah, Ill.",,,"L,1-8",RecapMatch Results
"February 13, 2016 (Saturday)",12:00 PM,Neutral,Millikin University,"Elsah, Ill.",,,"L,2-7",RecapMatch Results
"February 20, 2016 (Saturday)",3:00 PM,Away,Greenville College,"Greenville, Ill.",,,"L,0-9",RecapMatch Results
"February 27, 2016 (Saturday)",11:00 AM,Away,St. Louis College of Pharmacy,"St. Louis, Mo.",,,"L,2-7",RecapMatch Results
"March 5, 2016 (Saturday)",12:00 PM,Neutral,Midland University,"St. Louis, Mo.",,,"L,2-7",RecapMatch Results
"March 20, 2016 (Sunday)",11:00 AM,Home,Westminster College (MO),"Jacksonville, Ill.",,,"L,1-8",RecapMatch Results
"March 25, 2016 (Friday)",10:00 AM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,1-8",RecapMatch Results
"March 26, 2016 (Saturday)",12:00 PM,Away,Webster University,"St. Louis, Mo.",,,"L,2-7",RecapMatch Results
"April 7, 2016 (Thursday)",6:00 PM,Away,Fontbonne University,"St. Louis, Mo.",,,"W,7-2",RecapMatch Results
"April 9, 2016 (Saturday)",10:00 AM,Home,St. Norbert College,"Jacksonville, Ill.",,,"L,2-7",RecapMatch Results
"April 9, 2016 (Saturday)",4:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,"L,1-8",RecapMatch Results
"April 10, 2016 (Sunday)",10:00 AM,Home,Ripon College,"Jacksonville, Ill.",,,"W,6-3",RecapMatch ResultsMatch Results
"April 17, 2016 (Sunday)",9:00 AM,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-9",RecapMatch Results
"April 17, 2016 (Sunday)",2:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,0-9",RecapMatch Results
"April 20, 2016 (Wednesday)",4:00 PM,Away,Knox College,"Galesburg, Ill.",,,"L,4-5",RecapMatch Results
"April 23, 2016 (Saturday)",9:00 AM,Away,Carroll University,"Waukesha, Wis.",,,"L,0-9",RecapMatch Results
"April 23, 2016 (Saturday)",3:00 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,0-9",RecapMatch Results
"April 25, 2016 (Monday)",5:00 PM,Away,University of Illinois Springfield,"Rochester, Ill.",,,"L,0-9",RecapMatch Results
"April 30, 2016 (Saturday)",8:00 AM,Away,MWC Championships,"Madison, Wis.",,,,
