Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Page, James",FR-1,1.69m,"5' 6.5""",Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016"
,"Page, James",FR-1,1.64m,"5' 4.5""",Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016"
