Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:34.59,"Shults, silvia, Braun, Hardman",Wartburg Indoor Invite,"Feb 20, 2016"
,1:36.27,"Shults, Silvia, Braun, Hardman",Grinnell Indoor Invitational,"Feb 6, 2016"
,1:36.62,"Shults, silvia, Braun, Hardman",Midwest Conference Indoor Track & Field Championships,"Feb 26, 2016"
,1:43.22,"McGriff, Ogasawara, Gallagher, Burnette",Wartburg Indoor Invite,"Feb 20, 2016"
,1:44.01,"McGriff, Ogasawara, Gallagher, Burnette",Grinnell Indoor Invitational,"Feb 6, 2016"
,1:51.82,"Gallagher, Burnette, Brunet, Hung",Grinnell Darren Young Indoor Classic,"Feb 13, 2016"
