Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 2009 (Sunday)",,Home,Waldorf,"Grinnell, IA",,,"W,99-92",
"November 18, 2009 (Wednesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,101-133",
"November 21, 2009 (Saturday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,85-126",
"November 27, 2009 (Friday)",,Neutral,Aurora,"Whitewater, WI",,,"L,121-136",
"November 28, 2009 (Saturday)",,Away,UW-Whitewater,"Whitewater, WI",,,"L,95-134",
"December 4, 2009 (Friday)",,Home,Beloit,"Grinnell, IA",,,"L,90-91",
"December 5, 2009 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,84-105",
"December 12, 2009 (Saturday)",,Away,Wheaton,"Wheaton, IL",,,"L,100-127",
"January 5, 2010 (Tuesday)",,Home,Lake Forest,"Grinnell, IA",,,"W,82-78",
"January 9, 2010 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,112-116",
"January 15, 2010 (Friday)",,Away,Carroll,"Waukesha, WI",,,"L,76-102",
"January 16, 2010 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,72-109",
"January 22, 2010 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,90-89",
"January 23, 2010 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,101-99",
"January 27, 2010 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"L,80-82",
"January 30, 2010 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,56-89",
"January 31, 2010 (Sunday)",,Home,Fontbonne,"Grinnell, IA",,,"W,121-98",
"February 5, 2010 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,107-127",
"February 6, 2010 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,96-99",
"February 10, 2010 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,131-84",
"February 13, 2010 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,77-95",
"February 18, 2010 (Thursday)",,Away,Knox,"Galesburg, IL",,,"W,111-87",
"February 20, 2010 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,119-95",
