Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2015 (Saturday)",,Away,Concordia University Chicago,"Chicago, Ill.",,,"L,50-51",
"September 12, 2015 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"W,41-31",
"September 19, 2015 (Saturday)",,Home,Lawrence University,"Beloit, Wis.",,,"W,49-34",
"September 26, 2015 (Saturday)",,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,34-42",
"October 3, 2015 (Saturday)",,Home,Monmouth College,"Monmouth, Ill./Strong Stadium",,,"L,21-41",
"October 17, 2015 (Saturday)",,Away,Macalaster College,"St. Paul, Minn.",,,"L,14-28",
"October 24, 2015 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Stadium",,,"L,0-33",
"October 31, 2015 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"L,12-14",
"November 7, 2015 (Saturday)",,Home,Carroll University,"Beloit, Wis./Strong Stadium",,,"L,24-48",
"November 14, 2015 (Saturday)",,Home,Knox College,"Galesburg, Wis./Strong Stadium",,,"W,24-21",
