Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",6:00 PM,Away,Rose-Hulman Institute of Technology,"Terre Haute, Ind.",,,"W,14-13",Box ScoreRecap
"September 10, 2016 (Saturday)",1:00 PM,Home,Simpson College,"Jacksonville, Ill.",,,"L,23-25",Box ScoreRecap
"September 17, 2016 (Saturday)",1:00 PM,Home,Macalester College,"Jacksonville, Ill.",,,"L,35-45",Box ScoreRecap
"September 24, 2016 (Saturday)",11:30 AM,Away,Lawrence University,"Appleton, Wis.",,,"W,40-15",Box ScoreRecap
"October 1, 2016 (Saturday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"W,50-14",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"W,38-37",Box ScoreRecap
"October 15, 2016 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,35-28",Box ScoreRecap
"October 22, 2016 (Saturday)",2:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,7-69",Box ScoreRecap
"October 29, 2016 (Saturday)",1:00 PM,Away,St. Norbert College,De Pere. Wis.,,,"L,20-56",Box ScoreRecap
"November 12, 2016 (Saturday)",1:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,"W,38-17",Box ScoreRecap
