Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 24, 2017 (Thursday)",4 p.m.,Home,Concordia University (Wis.),"RIPON, Wis./Prairie Field",,,Exhibition,,History
"September 1, 2017 (Friday)",5 p.m.,Home,Lakeland University,"RIPON, Wis./Prairie Field",,,,"W,6-1",Box ScoreRecap
"September 3, 2017 (Sunday)",1 p.m.,Home,Saint Mary's University (Minn.),"RIPON, Wis./Prairie Field",,,,"W,2-1(OT)",Box ScoreRecap
"September 6, 2017 (Wednesday)",4:30 p.m.,Away,Marian University,"Fond du Lac, Wis.",,,,"W,2-1(2 OT)",Box ScoreRecap
"September 9, 2017 (Saturday)",2 p.m.,Home,Illinois Institute of Technology,"RIPON, Wis./Prairie Field",,,,"W,3-1",Box ScoreRecap
"September 13, 2017 (Wednesday)",7 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,,"W,3-0",Box ScoreRecap
"September 15, 2017 (Friday)",4 p.m.,Home,University of Dubuque,"RIPON, Wis./Prairie Field",,,,"W,2-1(OT)",Box ScoreRecap
"September 17, 2017 (Sunday)",1 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,,"L,0-3",Box ScoreRecap
"September 23, 2017 (Saturday)",1 p.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"L,1-2",Box ScoreRecap
"September 24, 2017 (Sunday)",1 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,,"W,2-1",Box ScoreRecap
"September 30, 2017 (Saturday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis./Prairie Field",,,Play For The Cure,"L,0-3",Box ScoreRecap
"October 5, 2017 (Thursday)",4 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"W,2-1",Box ScoreRecap
"October 14, 2017 (Saturday)",1 p.m.,Home,Illinois College,"RIPON, Wis./Prairie Field",,,,"W,3-0",Box ScoreRecap
"October 15, 2017 (Sunday)",1 p.m.,Home,Knox College,"RIPON, Wis./Prairie Field",,,,"L,0-3",Box ScoreRecap
"October 18, 2017 (Wednesday)",7 p.m.,Away,UW-Platteville,"Platteville, Wis.",,,,"L,0-3",Box ScoreRecap
"October 21, 2017 (Saturday)",11 a.m.,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-1",Box ScoreRecap
"October 25, 2017 (Wednesday)",3:30 p.m.,Home,Lawrence University,"RIPON, Wis./Prairie Field",,,,"W,4-1",Box ScoreRecap
"October 28, 2017 (Saturday)",1 p.m.,Home,Lake Forest College,"RIPON, Wis./Prairie Field",,,,"L,0-1",Box ScoreRecap
