Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2003 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,4-5",
"September 7, 2003 (Sunday)",,Home,Simpson,"Grinnell, IA",,,"L,4-5",
"September 13, 2003 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"W,6-3",
"September 14, 2003 (Sunday)",,Away,Beloit,"Beloit, WI",,,"W,8-1",
"September 20, 2003 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,9-0",
"September 20, 2003 (Saturday)",,Neutral,Lake Forest,"Jacksonville, IL",,,"W,7-2",
"September 26, 2003 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,3-6",
"September 30, 2003 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,0-8",
"October 4, 2003 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,8-1",
"October 4, 2003 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,8-1",
"October 17, 2003 (Friday)",,Neutral,Carroll (MWC Tournament Semifinal),,,,"W,5-0",
"October 17, 2003 (Friday)",,Neutral,Lake Forest (MWC Tournament Championship),,,,"L,4-5",
