Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 20, 1902 (Saturday)",,Home,Grinnell Alumni,"Grinnell, IA",,,"T,0-0",
"September 27, 1902 (Saturday)",,Neutral,Grinnell High School,"Grinnell, IA",,,"T,0-0",
"October 4, 1902 (Saturday)",,Away,Drake,"Des Moines, IA",,,"L,0-11",
"October 11, 1902 (Saturday)",,Away,Nebraska,"Lincoln, NE",,,"L,0-17",
"October 18, 1902 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,0-23",
"October 25, 1902 (Saturday)",,Neutral,Des Moines,,,,"W,30-0",
"November 1, 1902 (Saturday)",,Away,Minnesota,"Minneapolis, MN",,,"L,0-102",
"November 7, 1902 (Friday)",,Away,Simpson,"Indianola, IA",,,"L,6-11",
"November 15, 1902 (Saturday)",,Neutral,Cornell,,,,"W,11-5",
"November 22, 1902 (Saturday)",,Neutral,Drake,,,,"L,0-47",
