Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 12, 1928 (Wednesday)",,Home,St. Louis,"Grinnell, IA",,,"L,22-33",
"December 31, 1928 (Monday)",,Away,William Penn,"Oskaloosa, IA",,,"W,32-20",
"January 4, 1929 (Friday)",,Home,Washington University,"Grinnell, IA",,,"L,25-31",
"January 7, 1929 (Monday)",,Home,Coe,"Grinnell, IA",,,"W,30-20",
"January 11, 1929 (Friday)",,Home,Drake,"Grinnell, IA",,,"L,12-31",
"January 15, 1929 (Tuesday)",,Away,Creighton,"Omaha, NE",,,"L,25-39",
"January 17, 1929 (Thursday)",,Home,Carleton,"Grinnell, IA",,,"W,27-26",
"January 21, 1929 (Monday)",,Away,Marquette,"Milwaukee, WI",,,"L,25-27",
"February 1, 1929 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,24-25",
"February 2, 1929 (Saturday)",,Away,Augustana,"Rock Island, IL",,,"W,36-31",
"February 4, 1929 (Monday)",,Away,Carleton,"Northfield, MN",,,"L,20-37",
"February 9, 1929 (Saturday)",,Home,Marquette,"Grinnell, IA",,,"W,23-22",
"February 15, 1929 (Friday)",,Away,Washington University,"St. Louis, MO",,,"L,31-34",
"February 16, 1929 (Saturday)",,Away,St. Louis,"St. Louis, MO",,,"L,21-22",
"February 20, 1929 (Wednesday)",,Away,Drake,"Des Moines, IA",,,"L,29-39",
"February 22, 1929 (Friday)",,Home,William Penn,"Grinnell, IA",,,"W,43-25",
"February 27, 1929 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,28-38",
