Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Soderberg, Midori",SO-2,1:05.25 #,Midwest Conference Indoor Championships,"Feb 22, 2019"
,"Dalla Betta, Francesca",,1:07.07 #,Wartburg Indoor Invite,"Feb 16, 2019"
,"Keane, Lily",FR-1,1:07.60 #,Midwest Conference Indoor Championships,"Feb 22, 2019"
