Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schaefer, Emma",SO-2,5:27.70 #,Wartburg Indoor Invite,"Feb 16, 2019"
,"Cottrell, Allison",SO-2,5:40.56 #,Midwest Conference Indoor Championships,"Feb 22, 2019"
