Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schaefer, Emma",FR-1,11:06.84 #,Midwest Conference Indoor Championships,"Feb 22, 2019"
,"Cottrell, Allison",SO-2,11:29.84 #,Hilltop Invitational,"Jan 19, 2019"
