Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 22, 2021 (Sunday)",3:00 PM,Home,Clarke University,Mount Vernon,,,,,
"August 27, 2021 (Friday)",5:00 PM,Away,SCC,"West Burlington, IA",,,,,
"September 1, 2021 (Wednesday)",7:30 PM,Away,Luther College,"Decorah, IA",,,,"L,1-4",Box ScoreRecap
"September 6, 2021 (Monday)",5:00 PM,Home,Coe College,Mount Vernon,,,,"W,1-0",Box ScoreRecap
"September 9, 2021 (Thursday)",5:00 PM,Home,Rockford University,Mount Vernon,,,,"W,1-0OT",Box ScoreRecap
"September 10, 2021 (Friday)",5:00 PM,Home,Fontbonne,Mount Vernon,,,,"W,6-0",Box ScoreRecap
"September 13, 2021 (Monday)",7:00 PM,Away,Simpson College,"Indianola, IA",,,,"W,2-1OT",Box ScoreRecap
"September 18, 2021 (Saturday)",2:00 PM,Away,Nebraska Wesleyan University,"Lincoln, NE",,,,"L,0-1",Box ScoreRecap
"September 22, 2021 (Wednesday)",4:30 PM,Away,Central College,"Pella, IA",,,,"W,2-1",Box ScoreRecap
"September 25, 2021 (Saturday)",1:30 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,2-1",Box ScoreRecap
"September 29, 2021 (Wednesday)",7:30 PM,Away,Coe College,"Cedar Rapids, IA",,,,"W,1-0",Box ScoreRecap
"October 2, 2021 (Saturday)",1:30 PM,Away,Ripon College,"Ripon, WI",,,,"W,4-2",Box ScoreRecap
"October 4, 2021 (Monday)",4:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,,"W,4-2",Box ScoreRecap
"October 6, 2021 (Wednesday)",4:30 PM,Home,Grinnell,Mount Vernon,,,,"W,4-1",Box ScoreRecap
"October 11, 2021 (Monday)",7:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"October 16, 2021 (Saturday)",1:30 PM,Home,Lake Forest,Mount Vernon,,,,"W,2-1",Box ScoreRecap
"October 20, 2021 (Wednesday)",4:00 PM,Home,Knox College,Mount Vernon,,,,"L,1-2",Box ScoreRecap
"October 23, 2021 (Saturday)",1:30 PM,Home,Lawrence,Mount Vernon,,,,"W,4-1",Box ScoreRecap
"October 30, 2021 (Saturday)",1:30 PM,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Box ScoreRecap
"November 5, 2021 (Friday)",2:00 PM,Neutral,Grinnell College,"Galesburg, IL",,,MWC Tournament,"W,3-1",Box ScoreRecap
"November 6, 2021 (Saturday)",2:00 PM,Away,Knox College,"Galesburg, IL",,,MWC Tournament,"L,0-2",Box ScoreRecap
