Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 6, 1963 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,83-76",
"December 7, 1963 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,69-80",
"December 13, 1963 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,91-76",
"December 14, 1963 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,102-70",
"December 17, 1963 (Tuesday)",,Away,Augustana (SD),"Sioux Falls, SD",,,"W,76-70",
"December 18, 1963 (Wednesday)",,Away,South Dakota,"Vermillion, SD",,,"L,87-89(OT)",
"December 30, 1963 (Monday)",,Neutral,Colorado College,"Chicago, IL",,,"W,68-61",
"December 31, 1963 (Tuesday)",,Neutral,Knox,"Chicago, IL",,,"W,64-61",
"January 10, 1964 (Friday)",,Away,Carleton,"Northfield, MN",,,"W,96-82",
"January 11, 1964 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"W,74-73",
"January 25, 1964 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,79-83",
"February 1, 1964 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,73-71",
"February 8, 1964 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,65-82",
"February 14, 1964 (Friday)",,Home,Carleton,"Grinnell, IA",,,"L,86-89",
"February 15, 1964 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"L,72-74",
"February 21, 1964 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,61-90",
"February 22, 1964 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,90-91",
"February 28, 1964 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,97-82",
"February 29, 1964 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"W,71-69",
"March 3, 1964 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,73-81",
"March 6, 1964 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,78-80",
"March 7, 1964 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,83-78",
