Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",5:15 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,1-0",Box ScoreBox Score
"September 3, 2011 (Saturday)",3:00 p.m.,Home,Augustana College (IL),"Grinnell, IA",,,,"L,0-2",Box ScoreBox Score
"September 10, 2011 (Saturday)",11:00 a.m.,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,0-1",Box ScoreBox Score
"September 11, 2011 (Sunday)",1:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,1-2",Box ScoreBox Score
"September 17, 2011 (Saturday)",12:30 p.m.,Neutral,Principia College,"Naperville, IL",,,North Central Tournament,"W,2-1",Box ScoreBox Score
"September 18, 2011 (Sunday)",TBA,Away,North Central College,"Naperville, IL",,,North Central Tournament,"L,0-5",Box ScoreBox Score
"September 20, 2011 (Tuesday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"T,1-1",Box ScoreBox Score
"September 24, 2011 (Saturday)",1:30 p.m.,Away,Lawrence University,"Appleton, WI",,,,"L,1-2",Box ScoreBox Score
"September 28, 2011 (Wednesday)",5:00 p.m.,Away,Central College,"Pella, IA",,,,"L,0-2",Box ScoreBox Score
"October 1, 2011 (Saturday)",1:30 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"L,0-2",Box ScoreBox Score
"October 8, 2011 (Saturday)",1:30 p.m.,Home,Lake Forest College,"Grinnell, IA",,,,"W,2-1",Box ScoreBox Score
"October 11, 2011 (Tuesday)",3:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,1-2",Box ScoreBox Score
"October 15, 2011 (Saturday)",1:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,0-1",Box ScoreBox Score
"October 22, 2011 (Saturday)",1:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"T,2-2",Box ScoreBox Score
"October 23, 2011 (Sunday)",1:30 p.m.,Away,Carroll University,"Waukesha, Wi",,,,"L,0-4",Box ScoreRecapBox Score
"October 29, 2011 (Saturday)",1:30 p.m.,Home,Ripon College,"Grinnell, IA",,,,"W,3-2",Box ScoreRecapBox Score
"October 30, 2011 (Sunday)",1:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,8-1",Box ScoreRecapBox Score
