Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1993 (Tuesday)",,Home,Dubuque,"Grinnell, IA",,,"L,1-3(15-8, 6-15, 8-15, 13-15)",
"September 9, 1993 (Thursday)",,Neutral,Hannibal-LaGrange,"Mount Pleasant, IA",,,"W,2-0(15-4, 15-3)",
"September 9, 1993 (Thursday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,2-0(15-13, 15-2)",
"September 15, 1993 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,"L,2-3(14-16, 15-12, 15-3, 15-12, 12-15)",
"September 17, 1993 (Friday)",,Neutral,Coe (Dubuque Invitational),"Dubuque, IA",,,"L,1-2(11-15, 15-13, 11-15)",
"September 17, 1993 (Friday)",,Away,Clarke (Dubuque Invitational),"Dubuque, IA",,,"L,1-2(8-15, 15-11, 5-15)",
"September 18, 1993 (Saturday)",,Neutral,Rockford (Dubuque Invitational),"Dubuque, IA",,,"W,2-0(15-4, 15-2)",
"September 18, 1993 (Saturday)",,Neutral,Chicago (Dubuque Invitational),"Dubuque, IA",,,"L,0-2(12-15, 6-15)",
"September 23, 1993 (Thursday)",,Away,Central,"Pella, IA",,,"L,1-3(3-15, 6-15, 15-6, 8-15)",
"September 25, 1993 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,0-3(4-15, 5-15, 4-15)",
"September 29, 1993 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,3-0(15-9, 15-9, 15-9)",
"October 2, 1993 (Saturday)",,Home,William Penn (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(14-16, 14-16, 8-15)",
"October 2, 1993 (Saturday)",,Home,Central (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(4-15, 9-15, 3-15)",
"October 2, 1993 (Saturday)",,Home,Grand View (Grinnell Invitational),"Grinnell, IA",,,"L,0-3(10-15, 11-15, 13-15)",
"October 5, 1993 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,2-3(15-10, 11-15, 5-15, 15-13, 8-15)",
"October 6, 1993 (Wednesday)",,Away,William Penn,"Oskaloosa, IA",,,"W,3-1(15-12, 15-8, 12-15, 15-11)",
"October 9, 1993 (Saturday)",,Away,Central (Central Invitational),"Pella, IA",,,"L,0-2(9-15, 3-15)",
"October 9, 1993 (Saturday)",,Neutral,St. Mary (Central Invitational),"Pella, IA",,,"L,1-2(10-15, 15-6, 15-17)",
"October 9, 1993 (Saturday)",,Neutral,Dana (Central Invitational),"Pella, IA",,,"L,0-2(2-15, 8-15)",
"October 13, 1993 (Wednesday)",,Home,Grand View,"Grinnell, IA",,,"L,2-3(8-15, 2-15, 15-11, 15-13, 13-15)",
"October 19, 1993 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-3(6-15, 9-15, 9-15)",
"October 22, 1993 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"L,0-3(10-15, 8-15, 4-15)",
"October 23, 1993 (Saturday)",,Neutral,Eureka (Illinois College Invitational),"Jacksonville, IL",,,"L,1-2(7-15, 15-10, 15-17)",
"October 23, 1993 (Saturday)",,Neutral,University of Illinois Springfield (Illinois College Invitational),"Jacksonville, IL",,,"W,2-0(15-6, 15-10)",
"October 23, 1993 (Saturday)",,Away,Illinois College (Illinois College Invitational),"Jacksonville, IL",,,"L,0-2(5-15, 5-15)",
"October 23, 1993 (Saturday)",,Neutral,Quincy (Illinois College Invitational),"Jacksonville, IL",,,"L,0-2(3-15, 4-15)",
"October 29, 1993 (Friday)",,Away,Knox (MWC Tournament),"Galesburg, IL",,,"W,2-0(15-13, 15-9)",
"October 29, 1993 (Friday)",,Neutral,Illinois College (MWC Tournament),"Galesburg, IL",,,"L,0-2(6-15, 0-15)",
"October 30, 1993 (Saturday)",,Neutral,Carroll (MWC Tournament),"Galesburg, IL",,,"L,1-2(1-15, 15-13, 11-15)",
"October 30, 1993 (Saturday)",,Neutral,Beloit (MWC Tournament),"Galesburg, IL",,,"L,0-2(9-15, 10-15)",
