Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 14, 1988 (Wednesday)",,Home,William Penn,"Grinnell, IA",,,"W,9-0",
"September 17, 1988 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"W,5-4",
"September 17, 1988 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,3-6",
"September 20, 1988 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,9-0",
"September 23, 1988 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,3-6",
"September 24, 1988 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,4-5",
"October 1, 1988 (Saturday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,9-0",
"October 4, 1988 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,8-1",
"October 8, 1988 (Saturday)",,Away,Dubuque,"Dubuque, IA",,,"W,9-0",
"October 8, 1988 (Saturday)",,Away,Loras,"Dubuque, IA",,,"L,2-7",
"October 12, 1988 (Wednesday)",,Away,Central,"Pella, IA",,,"L,1-8",
"October 15, 1988 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,2-7",
"October 21, 1988 (Friday)",,Neutral,MWC Tournament,"Moline, IL",,,7th/11 Teams,
