Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1987 (Thursday)",,Home,Mundelein,,,,"L,1-3",
"September 16, 1987 (Wednesday)",,Home,North Park,,,,"W,3-0",
"September 18, 1987 (Friday)",4 pm,Neutral,Chicago St.,Wis.-Oshkosh,,,"W,2-1",
"September 18, 1987 (Friday)",6 pm,Neutral,Wis.-Stout,Wis.-Oshkosh,,,"L,0-2",
"September 18, 1987 (Friday)",8 pm,Neutral,Ripon,Wis.-Oshkosh,,,"L,0-2",
"September 19, 1987 (Saturday)",10 am,Away,Wis.-Oshkosh,,,,"W,2-0",
"September 19, 1987 (Saturday)",2 pm,Neutral,Wis.-Platteville,Wis.-Oshkosh,,,"L,1-2",
"September 22, 1987 (Tuesday)",,Home,Aurora,,,,"W,3-1",
"September 24, 1987 (Thursday)",,Away,Trinity Christian,,,,"L,2-3",
"September 26, 1987 (Saturday)",,Away,Ripon,,,,"W,3-2",
"September 29, 1987 (Tuesday)",,Home,Judson,,,,"W,3-0",
"October 3, 1987 (Saturday)",10 am,Away,Trinity Christian,,,,"L,1-2",
"October 3, 1987 (Saturday)",12 pm,Neutral,Concordia Chicago,Trinity Christian,,,"L,0-2",
"October 3, 1987 (Saturday)",2 pm,Neutral,Marian,Trinity Christian,,,"L,1-2",
"October 6, 1987 (Tuesday)",,Away,Chicago,,,,"W,3-0",
"October 8, 1987 (Thursday)",,Home,Trinity Int'l.,,,,"W,3-0",
"October 10, 1987 (Saturday)",10 am,Home,Cardinal Stritch,,,,"W,2-1",
"October 10, 1987 (Saturday)",12 pm,Home,Grinnell,,,,"W,2-0",
"October 10, 1987 (Saturday)",2 pm,Home,St. Mary's (Ind.),,,,"L,0-2",
"October 13, 1987 (Tuesday)",,Home,St. Norbert,,,,"L,0-3",
"October 16, 1987 (Friday)",,Home,Beloit,,,,"W,3-0",
"October 17, 1987 (Saturday)",,Home,Lawrence,,,,"W,3-0",
"October 21, 1987 (Wednesday)",,Home,Concordia Chicago,,,,"W,3-1",
"October 23, 1987 (Friday)",6 pm,Neutral,Ripon,Lawrence,,,"W,2-0",
"October 23, 1987 (Friday)",8 pm,Away,Lawrence,,,,"W,2-0",
"October 24, 1987 (Saturday)",10 am,Neutral,Beloit,Lawrence,,,"W,2-0",
"October 24, 1987 (Saturday)",2 pm,Neutral,St. Norbert,Lawrence,,,"L,1-2",
"October 30, 1987 (Friday)",,Away,Coe,,,,"L,0-3",
"October 31, 1987 (Saturday)",,Neutral,Cornell,Coe,,,"L,1-3",
